Order_ID,Customer_ID,Address_ID,OrderDate,PaymentMethod,Status
2186,792,947,2025-12-08 21:00:24.713151,Apple Pay,Shipped
2187,313,373,2025-12-08 21:01:46.970285,Apple Pay,Delivered
2188,146,177,2025-12-08 21:05:13.281754,Credit Card,Delivered
2189,897,1074,2025-12-08 21:03:25.053935,Credit Card,Delivered
2190,174,208,2025-12-08 21:00:16.068330,Credit Card,Cancelled
2191,399,474,2025-12-08 21:00:46.634333,Credit Card,Delivered
2192,681,814,2025-12-08 21:00:28.307113,Cash on Delivery,Processing
2193,548,661,2025-12-08 21:03:18.579489,Credit Card,Delivered
2194,288,344,2025-12-08 21:03:04.223742,Credit Card,Processing
2195,739,882,2025-12-08 21:00:34.833791,Credit Card,Delivered
2196,117,142,2025-12-08 21:02:14.564156,Line Pay,Delivered
2197,452,540,2025-12-08 21:04:04.412508,Cash on Delivery,Shipped
2198,271,322,2025-12-08 21:03:16.682871,Cash on Delivery,Delivered
2199,532,643,2025-12-08 21:01:08.838200,Credit Card,Cancelled
2200,75,91,2025-12-08 21:03:52.303862,Cash on Delivery,Shipped
2201,744,888,2025-12-08 21:03:09.300133,Credit Card,Processing
2202,450,538,2025-12-08 21:04:56.438444,Line Pay,Delivered
2203,934,1117,2025-12-08 21:05:18.712647,Apple Pay,Processing
2204,684,817,2025-12-08 21:02:49.731214,Credit Card,Delivered
2205,400,475,2025-12-08 21:02:36.586124,Cash on Delivery,Shipped
2206,832,995,2025-12-08 20:59:26.699844,Apple Pay,Delivered
2207,91,111,2025-12-08 21:03:14.710042,Credit Card,Delivered
2208,725,866,2025-12-08 21:05:09.463270,Cash on Delivery,Delivered
2209,192,227,2025-12-08 21:02:28.203101,Credit Card,Shipped
2210,556,671,2025-12-08 21:03:16.065298,Apple Pay,Delivered
2211,291,347,2025-12-08 20:59:44.905559,Credit Card,Delivered
2212,387,460,2025-12-08 21:00:17.596269,Credit Card,Delivered
2213,449,537,2025-12-08 21:03:13.899857,Line Pay,Cancelled
2214,209,248,2025-12-08 21:00:18.626567,Line Pay,Delivered
2215,350,417,2025-12-08 21:04:31.883376,Credit Card,Delivered
2216,541,653,2025-12-08 20:59:29.939251,Apple Pay,Processing
2217,740,883,2025-12-08 21:00:13.759613,Cash on Delivery,Processing
2218,597,716,2025-12-08 20:59:45.496998,Credit Card,Delivered
2219,187,222,2025-12-08 21:03:06.624036,Apple Pay,Shipped
2220,537,649,2025-12-08 21:04:09.655383,Apple Pay,Delivered
2221,182,217,2025-12-08 21:00:39.854996,Line Pay,Delivered
2222,368,437,2025-12-08 21:04:54.743817,Line Pay,Shipped
2223,915,1094,2025-12-08 21:02:20.241448,Credit Card,Delivered
2224,810,970,2025-12-08 21:01:45.305759,Cash on Delivery,Delivered
2225,724,864,2025-12-08 21:01:57.756927,Apple Pay,Delivered
2226,254,300,2025-12-08 21:01:18.750572,Cash on Delivery,Processing
2227,242,288,2025-12-08 21:03:35.764236,Line Pay,Delivered
2228,231,277,2025-12-08 21:02:26.887735,Credit Card,Delivered
2229,419,499,2025-12-08 21:00:11.716649,Apple Pay,Delivered
2230,453,541,2025-12-08 21:04:21.049986,Cash on Delivery,Shipped
2231,783,936,2025-12-08 21:02:07.473719,Line Pay,Processing
2232,806,964,2025-12-08 21:03:51.639745,Apple Pay,Delivered
2233,827,990,2025-12-08 21:03:24.557445,Cash on Delivery,Shipped
2234,115,140,2025-12-08 21:00:43.932916,Line Pay,Delivered
2235,712,849,2025-12-08 21:04:27.211160,Cash on Delivery,Delivered
2236,911,1090,2025-12-08 21:03:10.675383,Apple Pay,Delivered
2237,254,300,2025-12-08 21:00:22.649399,Cash on Delivery,Shipped
2238,353,420,2025-12-08 21:05:09.529755,Apple Pay,Delivered
2239,211,252,2025-12-08 21:03:46.489398,Line Pay,Delivered
2240,229,275,2025-12-08 21:00:14.832882,Apple Pay,Shipped
2241,704,840,2025-12-08 21:04:26.044325,Cash on Delivery,Delivered
2242,367,436,2025-12-08 21:01:17.058891,Cash on Delivery,Shipped
2243,4,4,2025-12-08 21:01:54.266224,Cash on Delivery,Delivered
2244,980,1172,2025-12-08 21:02:58.393130,Line Pay,Shipped
2245,324,385,2025-12-08 21:01:24.134647,Line Pay,Delivered
2246,516,625,2025-12-08 21:02:54.397919,Apple Pay,Shipped
2247,979,1171,2025-12-08 21:01:18.152796,Credit Card,Delivered
2248,67,82,2025-12-08 21:04:10.429183,Cash on Delivery,Delivered
2249,463,554,2025-12-08 21:03:12.049986,Apple Pay,Processing
2250,711,848,2025-12-08 21:04:28.572490,Line Pay,Delivered
2251,629,755,2025-12-08 21:00:51.971028,Line Pay,Cancelled
2252,670,801,2025-12-08 21:00:46.553888,Line Pay,Delivered
2253,385,458,2025-12-08 21:00:22.678827,Apple Pay,Delivered
2254,205,243,2025-12-08 21:00:08.037684,Credit Card,Delivered
2255,780,933,2025-12-08 21:01:34.351831,Cash on Delivery,Delivered
2256,622,746,2025-12-08 21:02:55.689217,Line Pay,Cancelled
2257,759,909,2025-12-08 21:05:17.719862,Apple Pay,Delivered
2258,45,56,2025-12-08 21:04:07.294839,Line Pay,Delivered
2259,819,980,2025-12-08 21:02:00.951545,Cash on Delivery,Shipped
2260,209,248,2025-12-08 20:59:50.368052,Line Pay,Cancelled
2261,847,1013,2025-12-08 21:00:52.365909,Credit Card,Shipped
2262,48,59,2025-12-08 20:59:59.824994,Credit Card,Delivered
2263,325,386,2025-12-08 21:01:55.546616,Apple Pay,Shipped
2264,589,707,2025-12-08 20:59:46.968890,Line Pay,Delivered
2265,739,882,2025-12-08 21:04:01.139773,Credit Card,Delivered
2266,612,734,2025-12-08 21:05:12.447631,Line Pay,Cancelled
2267,473,566,2025-12-08 21:05:18.540885,Credit Card,Shipped
2268,208,247,2025-12-08 21:05:01.448919,Cash on Delivery,Shipped
2269,370,440,2025-12-08 21:02:40.211146,Apple Pay,Delivered
2270,763,913,2025-12-08 21:02:21.741151,Cash on Delivery,Delivered
2271,723,863,2025-12-08 21:01:46.022280,Credit Card,Delivered
2272,295,352,2025-12-08 21:00:29.958040,Line Pay,Delivered
2273,577,693,2025-12-08 21:02:04.349395,Line Pay,Delivered
2274,579,695,2025-12-08 21:03:17.394334,Credit Card,Delivered
2275,437,522,2025-12-08 21:01:41.711497,Apple Pay,Delivered
2276,515,624,2025-12-08 21:01:07.689223,Credit Card,Shipped
2277,864,1033,2025-12-08 21:05:16.078711,Cash on Delivery,Delivered
2278,860,1027,2025-12-08 21:03:50.144920,Line Pay,Delivered
2279,707,843,2025-12-08 21:01:35.792568,Line Pay,Delivered
2280,760,910,2025-12-08 21:03:04.480428,Apple Pay,Cancelled
2281,167,200,2025-12-08 21:02:10.022848,Credit Card,Delivered
2282,390,463,2025-12-08 21:05:18.238801,Apple Pay,Delivered
2283,896,1073,2025-12-08 21:04:06.645454,Apple Pay,Processing
2284,183,218,2025-12-08 21:04:54.968442,Cash on Delivery,Delivered
2285,534,646,2025-12-08 21:03:39.096377,Credit Card,Shipped
2286,297,354,2025-12-08 21:04:23.648118,Cash on Delivery,Cancelled
2287,155,187,2025-12-08 21:03:26.798445,Line Pay,Shipped
2288,127,154,2025-12-08 21:01:28.520940,Line Pay,Delivered
2289,307,366,2025-12-08 20:59:46.400697,Credit Card,Shipped
2290,791,946,2025-12-08 21:03:50.947080,Cash on Delivery,Processing
2291,354,421,2025-12-08 21:03:18.154016,Line Pay,Delivered
2292,52,63,2025-12-08 21:00:35.665552,Cash on Delivery,Delivered
2293,685,818,2025-12-08 21:04:11.781039,Line Pay,Delivered
2294,2,2,2025-12-08 21:03:13.392740,Cash on Delivery,Delivered
2295,219,262,2025-12-08 20:59:34.791462,Apple Pay,Delivered
2296,331,394,2025-12-08 21:00:00.300997,Line Pay,Processing
2297,800,957,2025-12-08 21:02:35.525857,Line Pay,Delivered
2298,620,744,2025-12-08 21:04:40.576926,Cash on Delivery,Delivered
2299,398,473,2025-12-08 21:02:17.603690,Line Pay,Delivered
2300,659,788,2025-12-08 21:00:37.951480,Credit Card,Delivered
2301,664,793,2025-12-08 21:01:02.159119,Apple Pay,Delivered
2302,303,362,2025-12-08 21:04:18.994756,Cash on Delivery,Shipped
2303,279,331,2025-12-08 20:59:44.888616,Apple Pay,Delivered
2304,87,105,2025-12-08 21:01:21.431379,Apple Pay,Delivered
2305,671,802,2025-12-08 21:01:29.867472,Apple Pay,Delivered
2306,364,433,2025-12-08 21:00:08.880870,Cash on Delivery,Shipped
2307,65,79,2025-12-08 21:01:09.866025,Credit Card,Processing
2308,449,537,2025-12-08 21:01:05.959757,Line Pay,Delivered
2309,516,625,2025-12-08 21:04:25.252367,Apple Pay,Shipped
2310,320,381,2025-12-08 21:01:58.259521,Apple Pay,Processing
2311,701,835,2025-12-08 21:04:45.934072,Apple Pay,Delivered
2312,934,1117,2025-12-08 21:02:45.734447,Apple Pay,Delivered
2313,723,863,2025-12-08 21:04:40.164337,Credit Card,Delivered
2314,128,155,2025-12-08 21:01:20.707365,Line Pay,Delivered
2315,31,36,2025-12-08 21:00:55.329726,Line Pay,Delivered
2316,870,1039,2025-12-08 21:02:39.938363,Credit Card,Cancelled
2317,774,925,2025-12-08 21:04:01.671190,Apple Pay,Delivered
2318,344,408,2025-12-08 21:03:38.200650,Line Pay,Shipped
2319,714,851,2025-12-08 21:01:38.299757,Apple Pay,Delivered
2320,852,1019,2025-12-08 21:00:35.540282,Apple Pay,Delivered
2321,927,1107,2025-12-08 20:59:33.348379,Credit Card,Delivered
2322,164,196,2025-12-08 21:00:55.686897,Credit Card,Delivered
2323,726,867,2025-12-08 21:03:38.390472,Credit Card,Delivered
2324,204,242,2025-12-08 21:04:51.118622,Cash on Delivery,Delivered
2325,312,372,2025-12-08 21:01:23.928839,Cash on Delivery,Processing
2326,201,239,2025-12-08 21:00:16.685372,Credit Card,Delivered
2327,622,746,2025-12-08 21:04:41.244479,Line Pay,Delivered
2328,339,402,2025-12-08 21:04:28.984551,Line Pay,Shipped
2329,378,449,2025-12-08 21:02:23.089758,Credit Card,Cancelled
2330,215,258,2025-12-08 21:02:17.533170,Line Pay,Delivered
2331,545,657,2025-12-08 21:01:10.820198,Line Pay,Processing
2332,37,44,2025-12-08 21:02:27.523187,Line Pay,Delivered
2333,942,1126,2025-12-08 21:02:10.691347,Cash on Delivery,Processing
2334,446,532,2025-12-08 21:04:01.862867,Cash on Delivery,Shipped
2335,924,1103,2025-12-08 21:02:42.217380,Credit Card,Delivered
2336,417,497,2025-12-08 21:00:09.388324,Credit Card,Shipped
2337,378,449,2025-12-08 21:04:59.669171,Credit Card,Processing
2338,291,347,2025-12-08 21:04:42.267538,Credit Card,Shipped
2339,809,968,2025-12-08 21:04:56.416816,Apple Pay,Delivered
2340,955,1140,2025-12-08 21:01:13.911738,Cash on Delivery,Cancelled
2341,926,1106,2025-12-08 21:01:12.456957,Line Pay,Delivered
2342,682,815,2025-12-08 21:04:49.943389,Line Pay,Shipped
2343,709,845,2025-12-08 21:00:03.420155,Apple Pay,Delivered
2344,66,80,2025-12-08 21:00:01.012104,Cash on Delivery,Delivered
2345,994,1188,2025-12-08 21:02:22.685091,Credit Card,Shipped
2346,267,317,2025-12-08 21:00:21.866471,Apple Pay,Delivered
2347,325,386,2025-12-08 21:03:23.435817,Apple Pay,Processing
2348,256,302,2025-12-08 21:00:44.066659,Cash on Delivery,Delivered
2349,191,226,2025-12-08 21:04:55.881404,Apple Pay,Cancelled
2350,162,194,2025-12-08 21:00:46.236574,Line Pay,Delivered
2351,943,1127,2025-12-08 21:05:06.662345,Line Pay,Shipped
2352,481,579,2025-12-08 21:03:02.839567,Credit Card,Shipped
2353,167,200,2025-12-08 21:03:36.825200,Credit Card,Delivered
2354,773,924,2025-12-08 20:59:34.476349,Line Pay,Delivered
2355,768,918,2025-12-08 21:05:15.069249,Line Pay,Shipped
2356,913,1092,2025-12-08 21:02:32.120808,Cash on Delivery,Processing
2357,299,356,2025-12-08 21:03:12.023824,Apple Pay,Delivered
2358,346,411,2025-12-08 21:04:04.220139,Credit Card,Shipped
2359,813,973,2025-12-08 21:03:17.967857,Credit Card,Delivered
2360,191,226,2025-12-08 20:59:29.956727,Apple Pay,Delivered
2361,781,934,2025-12-08 21:04:35.660196,Apple Pay,Shipped
2362,406,485,2025-12-08 21:02:48.813193,Cash on Delivery,Delivered
2363,46,57,2025-12-08 21:01:21.964366,Line Pay,Delivered
2364,922,1101,2025-12-08 21:01:06.132822,Apple Pay,Delivered
2365,181,215,2025-12-08 21:00:25.312448,Credit Card,Shipped
2366,541,653,2025-12-08 21:02:15.627398,Apple Pay,Processing
2367,337,400,2025-12-08 21:04:41.028128,Apple Pay,Delivered
2368,752,900,2025-12-08 21:05:02.324850,Cash on Delivery,Processing
2369,688,821,2025-12-08 20:59:59.739585,Credit Card,Shipped
2370,466,558,2025-12-08 21:03:10.135504,Credit Card,Delivered
2371,936,1120,2025-12-08 21:02:04.080082,Line Pay,Processing
2372,457,547,2025-12-08 21:03:49.751781,Apple Pay,Processing
2373,250,296,2025-12-08 21:00:23.181255,Apple Pay,Shipped
2374,79,96,2025-12-08 21:00:46.159555,Cash on Delivery,Shipped
2375,9,10,2025-12-08 21:02:29.244429,Cash on Delivery,Delivered
2376,361,429,2025-12-08 21:03:09.448806,Line Pay,Shipped
2377,38,46,2025-12-08 20:59:33.829599,Line Pay,Shipped
2378,290,346,2025-12-08 21:04:07.006985,Cash on Delivery,Delivered
2379,181,216,2025-12-08 21:02:46.406780,Apple Pay,Shipped
2380,678,810,2025-12-08 20:59:42.203881,Cash on Delivery,Delivered
2381,820,981,2025-12-08 21:00:49.115580,Cash on Delivery,Shipped
2382,604,724,2025-12-08 20:59:48.641802,Credit Card,Cancelled
2383,915,1094,2025-12-08 21:01:05.090519,Credit Card,Delivered
2384,816,976,2025-12-08 21:01:58.096239,Credit Card,Shipped
2385,116,141,2025-12-08 21:01:42.173060,Apple Pay,Delivered
2386,837,1001,2025-12-08 20:59:47.108842,Credit Card,Delivered
2387,705,841,2025-12-08 21:01:26.870562,Credit Card,Processing
2388,383,455,2025-12-08 21:03:44.560852,Apple Pay,Delivered
2389,35,42,2025-12-08 21:00:03.531316,Apple Pay,Delivered
2390,580,696,2025-12-08 21:01:27.088488,Cash on Delivery,Delivered
2391,410,489,2025-12-08 21:00:11.539556,Line Pay,Delivered
2392,199,236,2025-12-08 21:01:16.343669,Credit Card,Processing
2393,579,695,2025-12-08 21:03:15.857025,Credit Card,Delivered
2394,856,1023,2025-12-08 21:00:21.647144,Apple Pay,Delivered
2395,648,776,2025-12-08 21:03:24.487859,Apple Pay,Delivered
2396,970,1159,2025-12-08 21:04:24.651964,Cash on Delivery,Delivered
2397,747,893,2025-12-08 20:59:55.904977,Line Pay,Delivered
2398,748,895,2025-12-08 20:59:53.737977,Apple Pay,Shipped
2399,285,340,2025-12-08 21:00:23.607586,Credit Card,Cancelled
2400,894,1071,2025-12-08 21:03:47.985071,Credit Card,Delivered
2401,282,336,2025-12-08 21:00:08.573739,Cash on Delivery,Delivered
2402,370,439,2025-12-08 20:59:45.114440,Apple Pay,Delivered
2403,726,867,2025-12-08 21:03:29.697320,Credit Card,Processing
2404,505,610,2025-12-08 21:02:39.717804,Apple Pay,Delivered
2405,133,160,2025-12-08 20:59:31.688303,Cash on Delivery,Delivered
2406,540,652,2025-12-08 21:01:35.998911,Cash on Delivery,Delivered
2407,782,935,2025-12-08 21:02:02.041531,Apple Pay,Cancelled
2408,595,714,2025-12-08 21:00:58.738979,Cash on Delivery,Delivered
2409,195,231,2025-12-08 20:59:28.510835,Apple Pay,Shipped
2410,49,60,2025-12-08 20:59:33.452945,Cash on Delivery,Processing
2411,442,527,2025-12-08 21:02:07.299239,Credit Card,Delivered
2412,367,436,2025-12-08 21:01:06.566338,Cash on Delivery,Delivered
2413,41,50,2025-12-08 21:04:04.607441,Apple Pay,Shipped
2414,755,904,2025-12-08 21:04:01.339192,Line Pay,Delivered
2415,704,840,2025-12-08 21:00:36.378457,Cash on Delivery,Delivered
2416,590,708,2025-12-08 21:00:12.692172,Apple Pay,Shipped
2417,528,639,2025-12-08 21:01:53.422270,Credit Card,Shipped
2418,19,21,2025-12-08 21:02:47.263011,Cash on Delivery,Delivered
2419,344,408,2025-12-08 21:05:16.716799,Line Pay,Cancelled
2420,851,1018,2025-12-08 21:02:02.376842,Credit Card,Shipped
2421,528,639,2025-12-08 21:00:29.817045,Credit Card,Delivered
2422,151,183,2025-12-08 21:04:49.992661,Credit Card,Shipped
2423,898,1076,2025-12-08 21:03:02.014925,Credit Card,Shipped
2424,846,1012,2025-12-08 21:04:21.779832,Apple Pay,Shipped
2425,454,542,2025-12-08 21:02:07.919074,Apple Pay,Shipped
2426,55,66,2025-12-08 21:02:49.212873,Line Pay,Delivered
2427,920,1099,2025-12-08 21:01:41.517944,Apple Pay,Shipped
2428,92,113,2025-12-08 20:59:53.577978,Cash on Delivery,Shipped
2429,712,849,2025-12-08 21:00:26.590261,Cash on Delivery,Shipped
2430,110,134,2025-12-08 21:04:31.852051,Apple Pay,Shipped
2431,948,1132,2025-12-08 20:59:38.341261,Credit Card,Delivered
2432,704,839,2025-12-08 20:59:36.878930,Credit Card,Delivered
2433,911,1090,2025-12-08 21:05:15.697926,Apple Pay,Delivered
2434,718,857,2025-12-08 21:04:52.099650,Apple Pay,Delivered
2435,430,514,2025-12-08 21:01:44.085911,Line Pay,Delivered
2436,192,227,2025-12-08 21:04:52.533583,Credit Card,Processing
2437,974,1164,2025-12-08 21:00:26.295962,Cash on Delivery,Delivered
2438,600,719,2025-12-08 21:01:16.719244,Apple Pay,Delivered
2439,501,605,2025-12-08 21:04:57.664570,Line Pay,Shipped
2440,287,343,2025-12-08 21:03:59.191702,Line Pay,Cancelled
2441,735,877,2025-12-08 21:03:47.799274,Credit Card,Delivered
2442,536,648,2025-12-08 21:01:39.333367,Cash on Delivery,Delivered
2443,429,513,2025-12-08 21:02:39.426495,Line Pay,Processing
2444,66,81,2025-12-08 21:03:19.606594,Cash on Delivery,Processing
2445,158,190,2025-12-08 21:05:12.382548,Line Pay,Shipped
2446,544,656,2025-12-08 21:00:57.988873,Cash on Delivery,Delivered
2447,600,719,2025-12-08 21:00:29.184730,Apple Pay,Shipped
2448,751,899,2025-12-08 21:04:12.633334,Cash on Delivery,Delivered
2449,672,803,2025-12-08 21:04:17.776974,Cash on Delivery,Cancelled
2450,474,568,2025-12-08 21:02:35.778227,Cash on Delivery,Delivered
2451,734,876,2025-12-08 21:03:09.408176,Cash on Delivery,Delivered
2452,101,124,2025-12-08 21:01:15.155212,Credit Card,Delivered
2453,69,84,2025-12-08 21:00:59.691176,Apple Pay,Delivered
2454,113,138,2025-12-08 20:59:26.855593,Line Pay,Delivered
2455,916,1095,2025-12-08 21:04:06.463053,Line Pay,Shipped
2456,5,5,2025-12-08 21:00:50.306544,Credit Card,Delivered
2457,972,1161,2025-12-08 21:04:56.812787,Cash on Delivery,Delivered
2458,439,524,2025-12-08 21:01:47.113784,Apple Pay,Delivered
2459,299,356,2025-12-08 21:03:09.610469,Apple Pay,Delivered
2460,148,179,2025-12-08 21:03:24.252573,Credit Card,Delivered
2461,286,341,2025-12-08 21:03:02.810756,Cash on Delivery,Shipped
2462,966,1155,2025-12-08 21:02:19.338871,Line Pay,Delivered
2463,214,256,2025-12-08 21:02:49.773313,Cash on Delivery,Delivered
2464,142,172,2025-12-08 21:00:07.758096,Line Pay,Delivered
2465,283,337,2025-12-08 21:03:36.333850,Line Pay,Delivered
2466,543,655,2025-12-08 21:03:06.294438,Line Pay,Delivered
2467,192,227,2025-12-08 20:59:53.461037,Credit Card,Delivered
2468,138,167,2025-12-08 21:02:25.720003,Line Pay,Delivered
2469,201,239,2025-12-08 21:01:05.140235,Credit Card,Shipped
2470,512,620,2025-12-08 21:04:07.425365,Apple Pay,Shipped
2471,769,919,2025-12-08 21:03:14.565143,Line Pay,Delivered
2472,847,1013,2025-12-08 21:02:25.682973,Credit Card,Delivered
2473,619,743,2025-12-08 21:01:00.833838,Cash on Delivery,Delivered
2474,376,447,2025-12-08 21:03:25.195709,Cash on Delivery,Delivered
2475,105,128,2025-12-08 21:02:25.159490,Credit Card,Delivered
2476,95,118,2025-12-08 21:04:00.938662,Cash on Delivery,Shipped
2477,463,554,2025-12-08 21:01:42.523420,Apple Pay,Delivered
2478,350,417,2025-12-08 21:00:54.159818,Credit Card,Delivered
2479,359,426,2025-12-08 21:01:45.129224,Credit Card,Cancelled
2480,20,23,2025-12-08 21:04:34.678183,Credit Card,Delivered
2481,232,278,2025-12-08 21:04:25.678663,Cash on Delivery,Delivered
2482,761,911,2025-12-08 21:04:44.141335,Apple Pay,Delivered
2483,226,271,2025-12-08 21:03:01.923115,Credit Card,Shipped
2484,719,858,2025-12-08 21:01:56.227785,Apple Pay,Delivered
2485,950,1134,2025-12-08 21:04:06.135898,Line Pay,Delivered
2486,120,146,2025-12-08 21:04:35.061378,Line Pay,Shipped
2487,100,123,2025-12-08 21:02:58.085708,Cash on Delivery,Delivered
2488,258,304,2025-12-08 20:59:32.476133,Credit Card,Delivered
2489,162,194,2025-12-08 21:00:56.912255,Line Pay,Processing
2490,153,185,2025-12-08 21:03:52.034096,Cash on Delivery,Delivered
2491,894,1070,2025-12-08 21:00:29.383108,Credit Card,Shipped
2492,271,322,2025-12-08 20:59:36.057812,Cash on Delivery,Delivered
2493,440,525,2025-12-08 21:03:38.628575,Credit Card,Delivered
2494,739,882,2025-12-08 21:01:38.598691,Credit Card,Delivered
2495,719,858,2025-12-08 21:04:37.898744,Apple Pay,Shipped
2496,901,1079,2025-12-08 21:04:36.392286,Apple Pay,Delivered
2497,564,679,2025-12-08 21:04:53.138582,Line Pay,Delivered
2498,294,351,2025-12-08 21:03:01.524348,Line Pay,Delivered
2499,418,498,2025-12-08 21:05:13.263868,Cash on Delivery,Delivered
2500,828,991,2025-12-08 21:03:51.189951,Credit Card,Delivered
2501,821,982,2025-12-08 21:04:16.430406,Apple Pay,Delivered
2502,125,152,2025-12-08 21:00:55.681652,Cash on Delivery,Delivered
2503,578,694,2025-12-08 21:03:52.755677,Cash on Delivery,Delivered
2504,973,1163,2025-12-08 21:04:24.015046,Credit Card,Delivered
2505,311,371,2025-12-08 21:01:10.833836,Credit Card,Delivered
2506,68,83,2025-12-08 21:03:10.148948,Line Pay,Delivered
2507,332,395,2025-12-08 20:59:43.282229,Credit Card,Shipped
2508,924,1103,2025-12-08 21:03:21.291745,Credit Card,Delivered
2509,691,824,2025-12-08 21:01:58.166643,Credit Card,Delivered
2510,6,6,2025-12-08 21:05:20.078952,Line Pay,Shipped
2511,713,850,2025-12-08 21:05:13.783546,Line Pay,Processing
2512,783,936,2025-12-08 21:00:23.429545,Line Pay,Delivered
2513,56,67,2025-12-08 21:04:18.488903,Apple Pay,Delivered
2514,703,837,2025-12-08 21:02:49.532421,Line Pay,Delivered
2515,376,447,2025-12-08 21:02:41.785159,Cash on Delivery,Delivered
2516,311,371,2025-12-08 20:59:44.271676,Credit Card,Delivered
2517,36,43,2025-12-08 21:03:55.302907,Line Pay,Delivered
2518,753,902,2025-12-08 21:05:00.572591,Credit Card,Delivered
2519,869,1038,2025-12-08 21:01:33.331490,Apple Pay,Delivered
2520,573,689,2025-12-08 21:02:17.630092,Line Pay,Shipped
2521,162,194,2025-12-08 21:01:10.742715,Line Pay,Delivered
2522,9,10,2025-12-08 21:04:51.790544,Cash on Delivery,Delivered
2523,708,844,2025-12-08 21:03:12.121574,Credit Card,Cancelled
2524,740,883,2025-12-08 21:00:34.069343,Cash on Delivery,Processing
2525,537,649,2025-12-08 21:01:49.336129,Apple Pay,Delivered
2526,270,321,2025-12-08 21:05:05.979434,Line Pay,Delivered
2527,594,713,2025-12-08 20:59:49.412947,Apple Pay,Cancelled
2528,343,406,2025-12-08 21:02:33.403443,Line Pay,Delivered
2529,456,545,2025-12-08 20:59:49.458639,Cash on Delivery,Shipped
2530,491,590,2025-12-08 21:03:25.157258,Credit Card,Cancelled
2531,154,186,2025-12-08 20:59:55.955905,Credit Card,Delivered
2532,903,1081,2025-12-08 21:04:00.209960,Credit Card,Cancelled
2533,496,598,2025-12-08 21:04:33.549139,Line Pay,Delivered
2534,290,346,2025-12-08 21:03:24.941636,Cash on Delivery,Delivered
2535,591,710,2025-12-08 21:04:57.306638,Cash on Delivery,Shipped
2536,277,328,2025-12-08 21:00:03.520644,Line Pay,Shipped
2537,487,585,2025-12-08 21:01:54.848492,Credit Card,Shipped
2538,1000,1195,2025-12-08 21:03:45.195692,Apple Pay,Delivered
2539,941,1125,2025-12-08 21:05:03.990842,Line Pay,Processing
2540,820,981,2025-12-08 21:02:34.848316,Cash on Delivery,Delivered
2541,630,756,2025-12-08 21:03:18.360623,Apple Pay,Delivered
2542,643,771,2025-12-08 21:04:28.216421,Line Pay,Cancelled
2543,350,417,2025-12-08 21:01:36.658445,Credit Card,Delivered
2544,620,744,2025-12-08 21:00:51.404557,Cash on Delivery,Delivered
2545,111,136,2025-12-08 21:01:40.995556,Line Pay,Shipped
2546,879,1050,2025-12-08 21:01:22.783224,Cash on Delivery,Delivered
2547,902,1080,2025-12-08 20:59:26.435746,Cash on Delivery,Processing
2548,830,993,2025-12-08 21:02:26.492166,Line Pay,Delivered
2549,696,829,2025-12-08 21:05:20.486655,Line Pay,Delivered
2550,215,257,2025-12-08 21:03:22.749718,Cash on Delivery,Shipped
2551,209,248,2025-12-08 21:03:22.867017,Line Pay,Processing
2552,271,322,2025-12-08 21:01:02.866541,Cash on Delivery,Delivered
2553,75,91,2025-12-08 21:00:58.339086,Cash on Delivery,Delivered
2554,957,1142,2025-12-08 21:04:16.808825,Line Pay,Delivered
2555,497,599,2025-12-08 20:59:45.079787,Credit Card,Delivered
2556,668,798,2025-12-08 21:00:32.871498,Cash on Delivery,Delivered
2557,569,685,2025-12-08 21:04:54.621212,Cash on Delivery,Delivered
2558,133,160,2025-12-08 21:05:16.083711,Cash on Delivery,Delivered
2559,498,601,2025-12-08 21:01:57.761554,Apple Pay,Shipped
2560,89,108,2025-12-08 21:00:33.498081,Line Pay,Delivered
2561,500,604,2025-12-08 20:59:25.806697,Apple Pay,Delivered
2562,939,1123,2025-12-08 20:59:57.920491,Credit Card,Delivered
2563,703,837,2025-12-08 21:04:57.432738,Line Pay,Delivered
2564,271,322,2025-12-08 21:03:34.714094,Cash on Delivery,Delivered
2565,787,941,2025-12-08 21:01:33.167607,Line Pay,Processing
2566,328,390,2025-12-08 21:00:36.324299,Line Pay,Delivered
2567,580,696,2025-12-08 21:01:03.498223,Cash on Delivery,Shipped
2568,681,814,2025-12-08 21:04:21.257676,Cash on Delivery,Cancelled
2569,787,941,2025-12-08 21:04:22.395438,Line Pay,Delivered
2570,959,1146,2025-12-08 21:02:29.900496,Credit Card,Cancelled
2571,591,710,2025-12-08 21:03:12.546036,Cash on Delivery,Delivered
2572,787,941,2025-12-08 21:01:18.041432,Line Pay,Delivered
2573,75,91,2025-12-08 21:04:55.994809,Cash on Delivery,Shipped
2574,130,157,2025-12-08 21:04:13.008479,Apple Pay,Shipped
2575,292,348,2025-12-08 21:02:37.510235,Apple Pay,Cancelled
2576,315,375,2025-12-08 21:03:16.413805,Cash on Delivery,Delivered
2577,7,7,2025-12-08 21:00:11.781898,Line Pay,Processing
2578,846,1012,2025-12-08 21:00:06.426193,Apple Pay,Delivered
2579,529,640,2025-12-08 21:03:06.225167,Line Pay,Shipped
2580,882,1054,2025-12-08 21:05:20.511161,Line Pay,Delivered
2581,802,960,2025-12-08 20:59:39.133046,Apple Pay,Delivered
2582,718,857,2025-12-08 21:02:01.250338,Apple Pay,Delivered
