OrderItemID,OrderID,SKUID,Quantity
1790,1194,82RK007JIN,1
1791,1195,81LK004NIN,1
1792,1196,80X400HCIN,1
1793,1196,82C500XYIH,1
1794,1197,ASU-7GUF8,2
1795,1198,SAM-D8MWL,1
1796,1199,ASU-M6I0B,1
1797,1199,CQ9-00016,1
1798,1200,MSI-FZ6Q2,1
1799,1200,D560567WIN9B,1
1800,1201,ASU-25LT7,1
1801,1202,ASU-NLKO8,1
1802,1202,D552168WIN9BE,1
1803,1203,ASU-M7870,1
1804,1204,MSI-N818K,1
1805,1204,81WE007TIN,1
1806,1205,ASU-HD9T2,1
1807,1206,ASU-FXA76,1
1808,1206,82HS009GIN,1
1809,1207,ASU-IJ8WL,1
1810,1207,81H3009TIN,1
1811,1208,6K7V7PA,1
1812,1209,20WEA01HIH,1
1813,1210,SAM-R8WPL,1
1814,1210,ACE-YNN8I,1
1815,1211,ASU-MGDAF,1
1816,1212,W6T46PA,2
1817,1213,MSI-JNPJB,1
1818,1214,7G6F1PA,1
1819,1214,5NK97PA,1
1820,1215,83BG000PIN,1
1821,1215,ASU-8HCQ5,1
1822,1216,81X700CWIN,1
1823,1217,ACE-2YBRG,1
1824,1217,LG-7DXVW,1
1825,1218,HP-UTLG2,1
1826,1219,MSI-5INJI,1
1827,1219,D560721WIN9BD-V2,1
1828,1220,83BF0043IN,1
1829,1221,21JFA02NIN,1
1830,1221,21AAS0R400,1
1831,1222,ASU-OUU66,1
1832,1223,ASU-BVS3Y,1
1833,1224,D560702WIN9BE,1
1834,1224,20VD011CIH,2
1835,1225,ACE-AJKO3,1
1836,1225,7L029PA,1
1837,1226,ASU-OK7DK,1
1838,1227,MSI-05DLK,1
1839,1228,IBA-WUXJA,1
1840,1229,6AQ83PA,1
1841,1229,ASU-X79UL,1
1842,1230,FUJ-XT7KS,2
1843,1230,ICC-C782537WIN8,1
1844,1231,ASU-GWGBF,1
1845,1231,K8T82PA,1
1846,1232,ASU-HQPZQ,1
1847,1233,ASU-VX4OS,1
1848,1234,D560648WIN9S,1
1849,1234,6D4K8PA,1
1850,1234,82K200XNIN,1
1851,1235,552W3PA,1
1852,1236,SMA-M3Y82,1
1853,1236,D560749WIN9S,1
1854,1237,D560560WIN9BE,1
1855,1237,4SY08PA,1
1856,1238,81H7009WIN,1
1857,1238,20V9A05KIH,1
1858,1239,ACE-GQOGW,1
1859,1240,MSI-AGZDN,2
1860,1241,82TD009KIN,1
1861,1241,ASU-RIBER,1
1862,1241,XK1-00045,1
1863,1242,AVI-A8VBN,1
1864,1242,81SY00C7IN,1
1865,1243,D560177WIN9S,1
1866,1244,6JP48PA,2
1867,1245,82HS008YIN,2
1868,1246,ASU-9KVHZ,1
1869,1247,ASU-72FMH,1
1870,1248,ASU-SG40W,1
1871,1249,81Y401BHIN,1
1872,1249,7P704PA,1
1873,1250,A568501WIN9,1
1874,1250,ACE-C732R,1
1875,1251,6D9T7PA,1
1876,1252,172V2PA,2
1877,1253,8QG92PA,1
1878,1253,ASU-Z8UX3,2
1879,1254,ASU-1DUVL,1
1880,1255,ASU-GHW0W,1
1881,1255,172V2PA,1
1882,1256,82YU00W7IN,1
1883,1257,ACE-VBNGB,1
1884,1258,SAM-QA35I,1
1885,1259,ASU-2LJLO,1
1886,1260,ASU-KVXJV,1
1887,1260,ASU-4QTS9,1
1888,1260,80XV00PKIN,2
1889,1261,82S900R6IN,1
1890,1262,3ED11PA,1
1891,1263,3Y665PA,2
1892,1264,ASU-E9VFO,1
1893,1264,42V69PA,1
1894,1265,D560880WIN9S,1
1895,1266,6N049PA,1
1896,1266,MSI-MMCXJ,1
1897,1266,80E300RGIN,1
1898,1267,7L029PA,1
1899,1267,ASU-HD9T2,1
1900,1268,7Y6U1PA,1
1901,1269,D560341WIN9S,2
1902,1269,5AI-00121,1
1903,1270,20RAS0W500,1
1904,1270,6N027PA,2
1905,1271,ASU-065UU,1
1906,1272,ASU-29NUH,1
1907,1273,ASU-75X1U,1
1908,1273,81G200CAIN,1
1909,1274,MSI-I2NAY,2
1910,1275,309J0PA,1
1911,1276,20TDS0TA00,1
1912,1276,6N039PA,1
1913,1277,Z1D89PA,1
1914,1278,21W93PA,1
1915,1278,GN55308YC9C001ORB1,1
1916,1279,ASU-9RVZ2,1
1917,1280,M4Y79PA,1
1918,1280,81ST006YIN,1
1919,1281,ASU-HD9T2,1
1920,1281,MSI-N818K,1
1921,1282,81W10052IN,1
1922,1283,ASU-Z3IZB,1
1923,1284,ASU-HD9T2,1
1924,1285,ASU-OK7DK,2
1925,1286,83DJ007UIN,1
1926,1286,ASU-YZPBG,2
1927,1286,ACE-YA17N,1
1928,1287,ACE-2EVDS,1
1929,1288,D560754WIN9S,1
1930,1289,9C9E1PA,1
1931,1290,81BF00KEIN,1
1932,1291,SAM-OWA7V,1
1933,1291,ASU-ZGKIN,1
1934,1291,ASU-9QULO,1
1935,1292,C566517WIN9,1
1936,1293,6AQ35PA,1
1937,1294,MSI-I5ZIQ,1
1938,1294,ASU-M7U9C,1
1939,1295,67V53PA,1
1940,1296,ASU-OY8N6,1
1941,1297,D552281WIN9BE,1
1942,1297,INF-0K9L3,1
1943,1298,2D5Y6PA,1
1944,1299,ASU-DJ9HY,2
1945,1300,MSI-X9OEC,1
1946,1300,82KA00G8IH,1
1947,1301,90L47PA,1
1948,1301,82HS009GIN,1
1949,1302,ASU-Q89N2,1
1950,1302,82TTA00UIH,1
1951,1303,BRN-G56,1
1952,1303,536C2PA,1
1953,1304,ASU-63NYB,1
1954,1305,1F6C7UT,1
1955,1305,MSI-8V0LI,1
1956,1306,ASU-IU3KJ,1
1957,1307,21AAS0R400,1
1958,1308,ASU-IBP5P,1
1959,1309,8J0S5PA,2
1960,1310,D560812WIN9S,1
1961,1311,20RAS0W500,1
1962,1312,D560900WIN9B,1
1963,1313,81H55PA,1
1964,1313,2RC10PA,1
1965,1314,8Q3X6PA,1
1966,1314,A560132WIN9,1
1967,1315,ASU-VW6Z9,1
1968,1315,ASU-DVY1B,1
1969,1316,81C90PA,1
1970,1316,D560702WIN9BE,1
1971,1317,ASU-05L2B,1
1972,1318,67U22PA,1
1973,1319,D560659WIN9S,2
1974,1319,D552281WIN9BE,1
1975,1320,APP-GJJJJ,1
1976,1321,81VD008PIN,1
1977,1321,HP-SD2MV,1
1978,1322,ASU-BXKC0,1
1979,1323,4X7E1PA,1
1980,1323,MSI-JNPJB,1
1981,1324,ASU-5XXDD,2
1982,1325,MSI-I2NAY,1
1983,1326,227Q4PA,1
1984,1327,ASU-8F2WI,1
1985,1328,ASU-L5SJL,1
1986,1328,82R1007XIN,1
1987,1329,ASU-T69GJ,1
1988,1330,APP-T8HKF,1
1989,1331,ASU-G8W46,1
1990,1332,6E323PA,1
1991,1333,ASU-TLHHL,1
1992,1333,8F4Z5PA,1
1993,1333,ASU-LM2F1,1
1994,1334,MSI-NS5NY,2
1995,1335,7Y6U1PA,1
1996,1336,82H801LHIN,1
1997,1336,ASU-E27L1,1
1998,1337,MSI-L0OEF,1
1999,1338,81MT006YIH,1
2000,1339,21DJA0D8IH,1
2001,1339,ACE-IG6GB,1
2002,1340,7P704PA,1
2003,1341,ACE-23FJU,1
2004,1342,A560132WIN9,1
2005,1343,724N9EA,1
2006,1344,XIA-7N9OT,1
2007,1345,ASU-LOWS7,1
2008,1346,D560812WIN9S,1
2009,1347,J8C30PA,1
2010,1347,81MT006YIH,1
2011,1347,M552319WIN9S,1
2012,1348,ASU-2P623,1
2013,1348,ASU-QC5EM,1
2014,1349,21HMS00000,1
2015,1350,FKH-00015,1
2016,1351,3D4T7PA,1
2017,1351,ASU-VWSR7,2
2018,1352,ASU-JKU1C,1
2019,1352,ASU-JTDQB,1
2020,1353,7LG82PA,1
2021,1354,ASU-HKOEX,2
2022,1354,6N041PA,1
2023,1355,82JU00SYIN,1
2024,1356,ASU-JT93A,1
2025,1357,SAM-BNHHT,1
2026,1357,MSI-IELKY,1
2027,1358,ASU-DK29M,1
2028,1359,IBA-5FOUO,1
2029,1360,ASU-VWSR7,1
2030,1361,4HR07PA,1
2031,1362,81D600C3IN,1
2032,1363,8H9G3PA,1
2033,1363,82KB0003GE,1
2034,1364,MSI-XOWX4,1
2035,1365,ACE-YBVIR,1
2036,1366,8GA81PA,1
2037,1366,ACE-YA17N,1
2038,1367,82RK00VWIN,1
2039,1368,ACE-E0QB2,1
2040,1369,ACE-GNFIM,1
2041,1369,552V9PA,1
2042,1370,ASU-0ETDD,1
2043,1370,SAM-9ZELM,1
2044,1371,W6T48PA,1
2045,1371,BTS-ICC-C783523WIN8,1
2046,1372,81WE007TIN,2
2047,1372,231T0PA,1
2048,1373,83B2007UIN,1
2049,1374,4ST57PA,2
2050,1374,ASU-H7FBZ,1
2051,1374,MSI-5QD1J,1
2052,1375,8C4S2PA,1
2053,1375,82Y0004YIN,1
2054,1376,242D3PA,1
2055,1377,D552118WIN9BE,1
2056,1378,ASU-1DUVL,1
2057,1379,ASU-Z6Z8N,1
2058,1379,ACE-FVHCD,1
2059,1379,APP-TD5QB,1
2060,1380,20VE004HUS,2
2061,1380,ASU-03AKS,1
2062,1381,ASU-NHH6W,1
2063,1381,MSI-BZHEL,1
2064,1381,ACE-1XDE8,1
2065,1382,ASU-SBLQQ,1
2066,1383,80XL0411IN,1
2067,1384,82L3009LIN,1
2068,1385,ACE-7MHKM,1
2069,1385,7K4J6PA,1
2070,1386,D560509WIN9S-V2,1
2071,1387,MSI-SU0KS,1
2072,1388,ASU-NLRWA,1
2073,1389,20RAS0SD00,2
2074,1390,MSI-5INJI,2
2075,1391,ACE-IAPXT,1
2076,1392,91R03PA,1
2077,1392,6V2S4PA,1
2078,1393,MSI-L0OEF,1
2079,1394,ACE-MQDH7,1
2080,1395,ASU-9JXO7,2
2081,1396,ASU-0FTGI,1
2082,1397,A1QV2PA,1
2083,1398,LG-Z19IB,1
2084,1398,MSI-NV5HR,1
2085,1399,BTS-ICC-C783523WIN8,1
2086,1399,A03CJPA,1
2087,1400,3V6P4PA,1
2088,1401,ACE-1FSVD,1
2089,1401,4A3E5PA,2
2090,1402,7S449PA,1
2091,1402,D560020WIN9S,1
2092,1403,ASU-97OUD,1
2093,1403,9GD55PA,2
2094,1404,SAM-RQKXE,1
2095,1405,ACE-QTR4N,1
2096,1406,82L3009LIN,1
2097,1407,82R1007XIN,1
2098,1407,ASU-E27L1,1
2099,1407,MSI-IUC12,1
2100,1408,ASU-2P623,1
2101,1409,ASU-T69GJ,2
2102,1409,7G6F1PA,1
2103,1410,50M59PA,1
2104,1410,21Z04PA,1
2105,1411,ASU-J4BFC,2
2106,1412,82K201Y9IN,1
2107,1413,D560764WIN9S,1
2108,1413,MSI-XOWX4,1
2109,1414,689T5PA,1
2110,1415,275H3PA,1
2111,1415,81H5003VIN,1
2112,1416,834S2PA,1
2113,1416,ASU-K47HV,1
2114,1416,ASU-Q983F,1
2115,1417,8F4Z7PA,1
2116,1417,80K40038IH,1
2117,1418,D560437WIN9SE,1
2118,1418,MSI-G395X,1
2119,1419,82KB00JKIH,1
2120,1419,ICC-C782517WIN8,1
2121,1420,MSI-LSGMI,1
2122,1421,81NB005VIN,1
2123,1422,DEL-OXGNG,1
2124,1423,81WA00Q3IN,1
2125,1423,ASU-HIY00,1
2126,1424,ACE-0ZIOW,1
2127,1425,ASU-IWQ6U,1
2128,1425,ASU-2LJLO,1
2129,1426,ASU-SW028,1
2130,1427,82KB00EUIN,1
2131,1428,82YU00W7IN,1
2132,1429,IN5430YXVW9M01ORS1,1
2133,1429,6H5W1PA,1
2134,1430,2EY79PA,1
2135,1431,ACE-YNN8I,1
2136,1431,83DE001HIN,1
2137,1431,ASU-MYM88,1
2138,1432,92U76PA,1
2139,1433,ACE-LMZZX,2
2140,1433,82H80238IN,1
2141,1434,8R0L2PA,1
2142,1435,ASU-Z8UX3,1
2143,1436,83DJ007UIN,2
2144,1437,D560188WIN9S,1
2145,1437,D560454WIN9S,1
2146,1438,81H3009TIN,1
2147,1439,82SB00QJIN,2
2148,1439,6N039PA,2
2149,1440,B560112WIN9,1
2150,1441,6Q0N0PA,1
2151,1442,MSI-E3B3U,1
2152,1443,VN3520VMN67001SDB1,1
2153,1444,21W93PA,1
2154,1444,A560132WIN9,2
2155,1445,82KBA022IH,1
2156,1446,3DY20PA,1
2157,1446,9D3N5PA,1
2158,1447,D560594WIN9S,1
2159,1447,A564503WIN9,1
2160,1448,MSI-EXA4A,1
2161,1449,ACE-6KZVT,1
2162,1450,BTS-ICC-C783523WIN8,1
2163,1451,MSI-A8X7N,1
2164,1451,ASU-QQ2Y5,1
2165,1452,AVI-A8VBN,1
2166,1453,ACE-V5044,1
2167,1454,ACE-PXASN,1
2168,1455,7P704PA,1
2169,1456,D552122WIN9DE,1
2170,1456,9U867PA,1
2171,1457,MSI-VTMB7,1
2172,1458,A553509UIN9,1
2173,1459,21X34PA,1
2174,1459,7P704PA,1
2175,1460,D560896WIN9S,1
2176,1460,GN55308YC9C001ORB1,1
2177,1461,82KBA022IH,1
2178,1462,D560076WIN9S,1
2179,1462,IN3530NC2R9001ORS1,1
2180,1462,APP-VFAUJ,1
2181,1463,MSI-KASCZ,1
2182,1464,81VV008TIN,1
2183,1464,ACE-7N2YU,1
2184,1465,D569940WIN9,1
2185,1465,MSI-3YF0W,2
2186,1466,6K7X4PA,1
2187,1467,81X700CWIN,1
2188,1467,ASU-YBLTP,1
2189,1468,ASU-Z8UX3,2
2190,1469,D560188WIN9S,1
2191,1470,D560719WIN9B,1
2192,1470,MSI-IN87L,1
2193,1471,HON-ZYTC4,1
2194,1472,6K7X4PA,1
2195,1473,ASU-OOVN8,2
2196,1473,82KBA02UIH,1
2197,1474,ASU-571JN,1
2198,1474,7EF94PA,1
2199,1474,21D8S05G00,1
2200,1475,MSI-PXL2U,1
2201,1476,4WC97PA,2
2202,1476,ACE-GR0JY,1
2203,1477,80E3014FIN,1
2204,1477,ASU-ATJF4,1
2205,1478,82FG010AIN,1
2206,1478,ASU-TI9KX,1
2207,1479,ACE-0D5J9,1
2208,1480,68U28PA,1
2209,1480,ACE-0CGY4,1
2210,1481,82K101GSIN,1
2211,1481,SAM-R8WPL,1
2212,1481,MSI-OW3UI,2
2213,1482,MSI-H77N7,1
2214,1482,81WE01PUIN,1
2215,1483,ASU-KMZQ1,1
2216,1484,APP-R8TP8,1
2217,1485,ASU-6NQQH,1
2218,1485,A0EH4PA,1
2219,1486,7HC78PA,1
2220,1487,7QU40PA,1
2221,1487,B566116HIN9,1
2222,1488,ACE-823RV,1
2223,1489,ASU-O21IP,1
2224,1489,APP-GJJJJ,1
2225,1490,MSI-KQV2K,1
2226,1490,83E2005EIN,1
2227,1491,82HS009GIN,1
2228,1492,ASU-3IK5C,2
2229,1493,A564503WIN9,1
2230,1493,7WR00PA,1
2231,1493,ASU-3UZW7,1
2232,1494,552W3PA,1
2233,1494,MIC-S3A0J,1
2234,1495,943V8PA,1
2235,1495,LEN-Z3OXC,1
2236,1496,ASU-L02NO,2
2237,1496,ACE-22368,1
2238,1497,D560509WIN9S,1
2239,1498,54B88PA,1
2240,1499,82C2S02K00,1
2241,1500,APP-GJJJJ,2
2242,1501,92U76PA,1
2243,1501,MSI-KUUF4,1
2244,1502,ASU-4Z4BT,1
2245,1503,3ED11PA,1
2246,1504,MSI-MBT16,2
2247,1505,ASU-KJYTN,1
2248,1506,ACE-23FJU,1
2249,1507,82K101B7IN,1
2250,1508,20RAS0D800,1
2251,1509,7J405PA,2
2252,1510,81D100H1IN,1
2253,1511,INF-0K9L3,1
2254,1511,ASU-LABZ3,1
2255,1512,W6T46PA,1
2256,1512,ASU-ZGKIN,1
2257,1512,6H8V9PA,1
2258,1513,D560560WIN9BE,1
2259,1513,ACE-Z0V5R,1
2260,1514,MSI-HWVG5,1
2261,1514,LG-Z19IB,1
2262,1514,7S449PA,1
2263,1515,MSI-X9OEC,1
2264,1516,ASU-FXA76,1
2265,1516,ASU-H7FBZ,1
2266,1516,6AQ83PA,1
2267,1517,ACE-AJKO3,2
2268,1518,8LX79PA,1
2269,1518,ASU-VYFEM,1
2270,1519,ASU-YBLTP,1
2271,1520,ASU-7NGF4,1
2272,1521,ASU-KJYTN,1
2273,1521,82H700KTIN,2
2274,1522,ASU-R9D7N,1
2275,1523,Y4F71PA,1
2276,1524,841W6PA,1
2277,1524,7K4X0PA,1
2278,1525,MSI-VTMB7,1
2279,1525,67U22PA,1
2280,1526,81H3009TIN,1
2281,1527,ASU-U69OG,1
2282,1528,J8C30PA,1
2283,1528,82TW0019IH,1
2284,1529,7K0C1PA,2
2285,1530,BTS-ICC-D585051WIN8,1
2286,1531,ASU-TI37V,1
2287,1532,4X7E1PA,1
2288,1532,MSI-NFXGP,1
2289,1532,81Y400BUIN,2
2290,1533,ACE-G9NUZ,2
2291,1534,MSI-8Q032,1
2292,1534,81SY00C7IN,1
2293,1535,ASU-CU8S7,1
2294,1536,ICC-D585042WIN8,1
2295,1537,W6T46PA,1
2296,1537,ASU-DZKFB,1
2297,1538,ASU-A5XNU,1
2298,1539,ACE-FVHCD,1
2299,1539,4A3E3PA,1
2300,1540,ASU-Y4676,1
2301,1540,ASU-E27L1,1
2302,1541,MSI-SE6TO,1
2303,1542,83EM008GIN,1
2304,1542,LG-P4J97,1
2305,1543,MSI-5WTSN,1
2306,1544,7WQ11PA,1
2307,1545,ASU-VLDJL,1
2308,1546,ASU-G0YSK,1
2309,1547,ASU-CU8S7,1
2310,1547,ASU-IACOY,1
2311,1548,ACE-TZ6GI,2
2312,1549,21HMS00000,1
2313,1549,MSI-X1MYC,1
2314,1550,ASU-Q89N2,1
2315,1551,ASU-GWGBF,1
2316,1552,ASU-RWBNS,1
2317,1553,AVI-TI7JH,1
2318,1553,81D100H1IN,1
2319,1553,50N50PA,1
2320,1554,82XX0070IN,1
2321,1555,82HS008YIN,1
2322,1555,9VX28PA,1
2323,1556,APP-T8HKF,1
2324,1556,INF-6EJ9E,1
2325,1556,ASU-W7H43,1
2326,1557,ASU-KDXGK,1
2327,1558,ACE-RHPFP,1
2328,1558,D560193WIN9SE,2
2329,1559,21Z04PA,1
2330,1560,A564503WIN9,1
2331,1561,6JP48PA,1
2332,1561,183H5PA,1
2333,1562,ASU-Y4676,1
2334,1563,ACE-KXB33,1
2335,1564,275H7PA,1
2336,1564,APP-1PDCK,1
2337,1565,SAM-QA35I,1
2338,1566,6K7X4PA,1
2339,1566,8PQ-00029,1
2340,1567,80E3014FIN,1
2341,1568,HP-VXEBV,1
2342,1568,80XH01JFIN,1
2343,1569,ASU-6X86W,1
2344,1570,2P0Q1PA,1
2345,1571,RC55KE,1
2346,1572,ASU-RIBER,1
2347,1573,GIG-EPXR7,1
2348,1573,ASU-TB060,1
2349,1573,ACE-7M26Z,1
2350,1574,82FG013WIN,1
2351,1575,80X800RWIN,1
2352,1575,9R291PA,1
2353,1575,ASU-Z8UX3,1
2354,1576,82KA00LLIH,1
2355,1577,ACE-8Y9EN,1
2356,1578,RC55KE,1
2357,1578,6F8V1PA,1
2358,1578,INF-CGSTP,1
2359,1579,82SB00QJIN,1
2360,1579,81D100H1IN,1
2361,1580,AVI-A8VBN,2
2362,1581,HP-ICTMI,1
2363,1581,82VG00EQIN,1
2364,1581,IBA-WHU01,1
2365,1582,5NK97PA,1
2366,1582,MSI-P248S,1
2367,1582,ASU-QFJOB,1
2368,1583,ASU-V79KR,2
2369,1584,82R400BGIN,1
2370,1585,D560869WIN9B,1
2371,1586,ANM16I7CDG7001ODB1,1
2372,1587,A560120WIN9,1
2373,1588,82KAA002IH,1
2374,1588,8C4S2PA,1
2375,1588,D560188WIN9S,1
2376,1589,MSI-7J9H6,1
2377,1589,5NK97PA,1
2378,1590,ASU-NNU7D,1
2379,1591,6JP48PA,1
2380,1592,918A8PA,1
2381,1593,INF-TEHPU,2
2382,1594,82C4019YIH,1
2383,1595,82L3009LIN,1
2384,1596,ASU-53MBI,1
2385,1597,ASU-SW028,1
2386,1598,ASU-BMWXV,1
2387,1598,MSI-X7LY3,1
2388,1599,HP-UTLG2,1
2389,1599,ASU-XVCFE,1
2390,1600,MSI-D5BHN,1
2391,1600,MSI-I2NAY,2
2392,1600,82H701DNIN,1
2393,1601,83DX0006IN,1
2394,1601,ASU-G0YSK,1
2395,1601,SAM-BNHHT,2
2396,1602,81TK007YIN,1
2397,1603,ASU-DIZ8Y,1
2398,1604,ACE-DY8LE,1
2399,1605,MSI-XN9Q8,1
2400,1606,MSI-XN9Q8,1
2401,1607,ASU-HFRRY,1
2402,1607,81VV008TIN,1
2403,1607,ASU-ZE1V3,1
2404,1608,ASU-JKU1C,1
2405,1609,HP-L18AO,1
2406,1610,20YES00000,1
2407,1611,Z4Q42PA,1
2408,1612,M552322WIN9S,1
2409,1613,ACE-9QFP0,1
2410,1614,231T2PA,1
2411,1615,92U76PA,1
2412,1616,81TK007YIN,1
2413,1617,ASU-0JAR3,1
2414,1618,ASU-AZ2D0,1
2415,1619,3V6P4PA,1
2416,1620,ASU-O21IP,1
2417,1621,SAM-5YNUV,1
2418,1621,83D4002NIN,1
2419,1621,21E3S00P00,1
2420,1622,ACE-S7632,1
2421,1623,ASU-NMJX4,1
2422,1624,1N1G0PA,1
2423,1625,C566517WIN9,1
2424,1626,ASU-2DLTW,1
2425,1627,ASU-NXMSO,1
2426,1627,67U40PA,1
2427,1628,34W41PA,1
2428,1629,20TDS0A500,1
2429,1629,INF-PPUO9,1
2430,1630,APP-0LSTL,1
2431,1631,ASU-BCU53,1
2432,1632,SAM-OWA7V,1
2433,1633,7K4X0PA,1
2434,1634,82K201RQIN,2
2435,1635,MSI-XN9Q8,1
2436,1635,77S54PA,2
2437,1636,ASU-DYI0I,1
2438,1636,81LG0094IN,1
2439,1636,MSI-8Q032,1
2440,1637,20TDS0GK00,1
2441,1638,IN3535DGP3D001ORS1,1
2442,1639,ACE-0D5J9,1
2443,1639,82H801LHIN,1
2444,1640,MSI-I91RD,1
2445,1640,ASU-WSTL9,2
2446,1641,DEL-OXGNG,1
2447,1641,21JFA016IN,2
2448,1641,82YU00W7IN,1
2449,1642,81H50043IN,1
2450,1642,ASU-03KT0,1
2451,1643,82Y700A3IN,1
2452,1644,ASU-KJYTN,2
2453,1645,2TZ87PA,1
2454,1645,ASU-IQMLI,2
2455,1646,ASU-GBM2M,2
2456,1646,ASU-1KDYU,1
2457,1647,MSI-OW3UI,1
2458,1648,7Q6Y9PA,1
2459,1649,XIA-FBO81,1
2460,1649,ASU-D0HBB,1
2461,1650,MSI-2QVQ3,1
2462,1651,769K8PA,1
2463,1652,ASU-IQMLI,2
2464,1653,ACE-VASTZ,2
2465,1653,MSI-FYFQF,1
2466,1653,82VG00EQIN,1
2467,1654,9D3N1PA,1
2468,1654,ASU-Z6Z8N,1
2469,1655,20D76PA,1
2470,1656,7Y6U1PA,1
2471,1657,J8C30PA,2
2472,1658,82C500XYIH,1
2473,1659,9U867PA,1
2474,1659,20RAS1G500,1
2475,1660,ASU-3DQC2,1
2476,1661,ASU-4RJFK,1
2477,1662,80E300RGIN,1
2478,1663,82TW001CIH,1
2479,1664,ASU-N7MA1,1
2480,1665,ASU-PXER6,1
2481,1666,ASU-ZA44H,1
2482,1666,ASU-ZGKIN,1
2483,1667,3V6P4PA,1
2484,1668,81WE00RNIN,1
2485,1668,MSI-NCPR1,1
2486,1668,ASU-D61YF,1
2487,1669,ASU-97OUD,2
2488,1669,ASU-1PMXA,1
2489,1670,80E3014FIN,1
2490,1671,7Q6Z9PA,1
2491,1671,949J0PA,1
2492,1671,D560509WIN9S-V2,1
2493,1672,MSI-IUC12,1
2494,1673,7Q700PA,1
2495,1674,ASU-H7FBZ,1
2496,1675,6E323PA,1
2497,1676,ASU-75X1U,1
2498,1677,MSI-HKN7N,1
2499,1677,D560675WIN9BE,1
2500,1678,64Q91PA,1
2501,1678,ASU-RA0S4,1
2502,1679,IBA-SWTW4,1
2503,1680,360L7PA,1
2504,1681,ASU-4R9P3,1
2505,1681,ASU-OVNI6,1
2506,1681,APP-VFAUJ,1
2507,1682,82R90068IN,1
2508,1683,4TT12PA,1
2509,1683,MSI-RBP5O,1
2510,1684,ASU-O91TB,2
2511,1685,MSI-X9OEC,1
2512,1685,ACE-V5044,1
2513,1686,82K2028AIN,1
2514,1687,7WR00PA,1
2515,1687,20RAS1G500,1
2516,1688,MSI-0EWFV,1
2517,1689,81D200ANIN,1
2518,1690,81VD0073IN,1
2519,1690,MSI-I91RD,1
2520,1690,MSI-I0YG2,1
2521,1691,MSI-W8TOO,1
2522,1691,7K2J9PA,1
2523,1691,MSI-I9BVF,1
2524,1692,82YU00W7IN,1
2525,1692,ASU-3P16J,1
2526,1692,MSI-KQV2K,2
2527,1693,ASU-YKL7N,1
2528,1693,A568501WIN9,1
2529,1693,MSI-ALGRQ,1
2530,1694,81X800N1IN,2
2531,1695,ASU-8BI4N,1
2532,1696,81LG0094IN,1
2533,1697,ASU-EAP4C,1
2534,1697,A560023WIN9,1
2535,1698,MSI-UVMT7,1
2536,1698,7WQ11PA,1
2537,1699,ACE-AU1Y4,1
2538,1699,9D3N1PA,2
2539,1700,ASU-T69GJ,1
2540,1701,AVI-H5WO4,1
2541,1702,FUJ-XT7KS,1
2542,1702,ASU-IXO4C,1
2543,1703,25U58PA,2
2544,1703,80XV00PHIN,2
2545,1704,IN54308DXWP001ORS1,1
2546,1704,4X7E1PA,1
2547,1705,D560868WIN9S,1
2548,1705,W6T46PA,1
2549,1706,83GS000PIN,1
2550,1706,9T8K8PA,1
2551,1707,ASU-9RKIG,1
2552,1708,ASU-EDCZL,1
2553,1708,ASU-KDXGK,1
2554,1709,APP-CAK8R,2
2555,1710,RC55KE,1
2556,1711,W6T46PA,1
2557,1712,82JK007WIN,1
2558,1712,ASU-8PU4E,1
2559,1713,ACE-MN5T6,1
2560,1714,ASU-ZE1V3,1
2561,1715,D552144WIN9SL,1
2562,1716,20SL00LTIH,1
2563,1716,67U22PA,1
2564,1717,20V9A05HIH,2
2565,1718,81H5003VIN,1
2566,1718,MSI-3ND9H,1
2567,1718,81LK004NIN,2
2568,1719,949J0PA,1
2569,1720,20TAS14A00,2
2570,1720,ACE-GR0JY,1
2571,1720,ASU-8HCQ5,1
2572,1721,ASU-HC50B,1
2573,1721,MSI-HKN7N,1
2574,1721,ACE-Z0V5R,2
2575,1722,ACE-1XDE8,1
2576,1723,ASU-FLE97,1
2577,1724,MSI-KOH4C,1
2578,1725,82EV003WIN,1
2579,1726,MIC-ALF73,2
2580,1726,ASU-ZZEQ8,1
2581,1727,83AG0044IN,1
2582,1727,7S451PA,1
2583,1728,8G148PA,1
2584,1729,82EV003WIN,2
2585,1730,21A4A09UIH,1
2586,1730,D552127WIN9DE,1
2587,1731,81D100H1IN,1
2588,1732,81LG0094IN,1
2589,1732,SAM-R8WPL,1
2590,1733,MSI-L0OEF,1
2591,1734,82RK00XDIN,1
2592,1734,7QG85PA,1
2593,1734,A9NC8PA,1
2594,1735,ACE-SSBS9,1
2595,1736,APP-UP9AW,1
2596,1736,5AY34PA,1
2597,1737,7Y8N9PA,1
2598,1737,ASU-LYQM0,2
2599,1737,81Y400BSIN,1
2600,1738,ASU-QNL0H,1
2601,1739,D560188WIN9S,1
2602,1739,D560721WIN9BD-V2,1
2603,1739,ASU-1UD6P,1
2604,1740,8QG92PA,1
2605,1741,L2Z60PA,1
2606,1741,MSI-I5ZIQ,1
2607,1742,ASU-ZZEQ8,2
2608,1742,RC55KE,1
2609,1743,ASU-63NYB,1
2610,1743,ASU-3P16J,1
2611,1744,6JP48PA,2
2612,1745,82H803HQIN,1
2613,1745,ASU-P47GI,1
2614,1746,1DF77PA,1
2615,1747,MSI-HKN7N,1
