ProductID,BrandName,ProductName,Category,Status
765,Samsung,Samsung Galaxy Book 4 NP750XGK-LG1IN Laptop,Laptop,Active
766,Samsung,Samsung Galaxy Book 4 NP750XGJ-LG1IN Laptop,Laptop,Active
767,ASUS,ASUS Vivobook 16X K3605ZC-MBN554WS Laptop,Laptop,Active
768,ASUS,ASUS Zenbook 14 OLED UX3405MA-PZ961WS Laptop,Laptop,Active
769,MSI,MSI Thin A15 B7UCX-216IN Laptop,Laptop,Active
770,ASUS,ASUS VivoBook 14X OLED K3405VFB-KM542WS Laptop,Laptop,Active
771,HP,HP 15s-fy5009TU,Laptop,Active
772,Dell,Dell Inspiron 15 3535,Laptop,Active
773,MSI,MSI Modern 15 B12MO-815IN Laptop,Laptop,Active
774,HP,HP 15s-fy5010TU,Laptop,Active
775,Samsung,Samsung Galaxy Book 4 NP750XGJ-LG3IN Laptop,Laptop,Active
776,MSI,MSI Modern 15 H AI C1MG-047IN Laptop,Laptop,Active
777,Dell,Dell G15 5530,Laptop,Active
778,MSI,MSI Modern 15 B11M-062IN Laptop,Laptop,Active
779,ASUS,ASUS Vivobook Go 15 E1504FA-NJ521WS Laptop,Laptop,Active
780,Lenovo,Lenovo IdeaPad 3 14IAU7,Laptop,Active
781,Lenovo,Lenovo IdeaPad 15AMN7,Laptop,Active
782,ASUS,ASUS VivoBook 16 X1605ZAC-MB541WS Laptop,Laptop,Active
783,ASUS,ASUS VivoBook 14X K3405ZF-LY751WS Laptop,Laptop,Active
784,HP,HP Pavilion 16-AF0015TU,Laptop,Active
785,Lenovo,Lenovo IdeaPad Slim 3,Laptop,Active
786,ASUS,ASUS Vivobook 16X K3605ZF-MBN545WS Laptop,Laptop,Active
787,MSI,MSI Modern 15 H AI C1MG-049IN Laptop,Laptop,Active
788,ASUS,ASUS TUF Gaming A15 FA506NFR-HN045W Laptop,Laptop,Active
789,MSI,MSI Summit E16 AI Evo A1MTG-025IN Laptop,Laptop,Active
790,Samsung,Samsung Galaxy Book 4 NP750XGK-LG3IN Laptop,Laptop,Active
791,Samsung,Samsung Galaxy Book 4 Pro NP960XGK-LG3IN Laptop,Laptop,Active
792,Samsung,Samsung Galaxy Book 4 Pro NP960XGK-LG2IN Laptop,Laptop,Active
793,Samsung,Samsung Galaxy Book 4 NP750XGJ-LG2IN Laptop,Laptop,Active
794,MSI,MSI Prestige 14 AI Evo C1MG-050IN Laptop,Laptop,Active
795,ASUS,ASUS Vivobook S16 OLED S5606MA-MX552WS Laptop,Laptop,Active
796,MSI,MSI Summit E13 AI Evo A1MTG-041IN Laptop,Laptop,Active
797,ASUS,ASUS Vivobook S16 OLED S5606MA-MX551WS Laptop,Laptop,Active
798,Lenovo,Lenovo ThinkPad E16 Gen 1,Laptop,Active
799,ASUS,ASUS VivoBook S15 OLED S5506MA-MA551WS Laptop,Laptop,Active
800,MSI,MSI Vector 17 HX A14VGG-239IN Laptop,Laptop,Active
801,HP,HP Omen 16-xd0020AX,Laptop,Active
802,Lenovo,Lenovo IdeaPad Flex 5 Gen 7 14ALC7,Laptop,Active
803,HP,HP Victus 15-fa1332TX,Laptop,Active
804,MSI,MSI Thin 15 B12UCX-1696IN Laptop,Laptop,Active
805,Lenovo,Lenovo ThinkPad E15 Gen 4,Laptop,Active
806,MSI,MSI Stealth 18 AI Studio A1VHG-023IN Laptop,Laptop,Active
807,MSI,MSI Thin 15 B12VE-1689IN Laptop,Laptop,Active
808,Lenovo,Lenovo ThinkPad E14 Gen 2,Laptop,Active
809,ASUS,ASUS Vivobook 16X K3605ZF-MBN546WS Laptop,Laptop,Active
810,MSI,MSI Katana 17 B13VGK-1230IN Laptop,Laptop,Active
811,MSI,MSI Katana 17 B13VGK-1231IN Laptop,Laptop,Active
812,MSI,MSI Cyborg 15 A12UDX-1049IN Laptop,Laptop,Active
813,Lenovo,Lenovo Yoga 7,Laptop,Active
814,MSI,MSI Cyborg 15 A12UDX-1048IN Laptop,Laptop,Active
815,MSI,MSI Thin 15 B12UC-1692IN Laptop,Laptop,Active
816,HP,HP 15-fd1099TU,Laptop,Active
817,MSI,MSI Thin 15 B13VE-1802IN Laptop,Laptop,Active
818,MSI,MSI Thin 15 B13UC-1805IN Laptop,Laptop,Active
819,MSI,MSI Thin 15 B13UC-1804IN Laptop,Laptop,Active
820,MSI,MSI Thin 15 B12UCX-1695IN Laptop,Laptop,Active
821,MSI,MSI Thin 15 B12UCX-1694IN Laptop,Laptop,Active
822,MSI,MSI Thin 15 B13UCX-1807IN Laptop,Laptop,Active
823,MSI,MSI Thin 15 B13UCX-1806IN Laptop,Laptop,Active
824,MSI,MSI Thin 15 B12UC-1691IN Laptop,Laptop,Active
825,Lenovo,Lenovo ThinkBook 15 Gen 4,Laptop,Active
826,Lenovo,Lenovo LOQ Gen 9,Laptop,Active
827,Dell,Dell Inspiron 13 5330,Laptop,Active
828,HP,HP 15-fd1096TU,Laptop,Active
829,MSI,MSI Thin 15 B13VE-1800IN Laptop,Laptop,Active
830,ASUS,ASUS ROG Strix G16 G614JIR-N4062WS Laptop,Laptop,Active
831,HP,HP Omen 16-wd0012TX,Laptop,Active
832,ASUS,ASUS ROG Zephyrus G16 GU605MI-QP253WS Laptop,Laptop,Active
833,ASUS,ASUS TUF Gaming A15 FA507UI-LP066WS Laptop,Laptop,Active
834,ASUS,ASUS VivoBook S14 OLED M5406NA-QD551WS Laptop,Laptop,Active
835,Lenovo,Lenovo ThinkBook 16 G6,Laptop,Active
836,Lenovo,Lenovo ThinkPad E14 G4,Laptop,Active
837,Lenovo,Lenovo Ideapad Slim 3i 15IAU7,Laptop,Active
838,Lenovo,Lenovo IdeaPad Pro 5,Laptop,Active
839,MSI,MSI Crosshair 16 HX D14VFKG-206IN Laptop,Laptop,Active
840,Lenovo,Lenovo Legion Pro 7i,Laptop,Active
841,MSI,MSI Raider GE78 HX 14VIG-804IN Laptop,Laptop,Active
842,MSI,MSI Crosshair 16 HX D14VGKG-205IN Laptop,Laptop,Active
843,Lenovo,Lenovo IdeaPad Slim 3 15IAU7,Laptop,Active
844,Lenovo,Lenovo IdeaPad 5 Gen 9,Laptop,Active
845,ASUS,ASUS Vivobook 16X K3605ZC-MBN543WS Laptop,Laptop,Active
846,Dell,Dell Alienware m16 R2 2024 Laptop,Laptop,Active
847,Lenovo,Lenovo IdeaPad Slim 5 Gen 8 14ABR8,Laptop,Active
848,ASUS,ASUS Zenbook Duo OLED UX8406MA-QL961WS Laptop,Laptop,Active
849,ASUS,ASUS TUF Gaming F17 FX706HF-HX018WS Laptop,Laptop,Active
850,ASUS,ASUS VivoBook 15 X1504VA-NJ320WS Laptop,Laptop,Active
851,Lenovo,Lenovo IdeaPad Slim 5,Laptop,Active
852,Acer,Acer Swift Go 14 SFG14-73,Laptop,Active
853,Acer,Acer Predator Helios Neo 16 PHN16-72,Laptop,Active
854,Lenovo,Lenovo ThinkPad E14 Gen5,Laptop,Active
855,MSI,MSI Thin A15 B7VF-064IN Laptop,Laptop,Active
856,MSI,MSI Thin A15 B7VE-066IN Laptop,Laptop,Active
857,MSI,MSI Thin A15 B7UCX-068IN Laptop,Laptop,Active
858,MSI,MSI Thin A15 B7UC-067IN Laptop,Laptop,Active
859,Lenovo,Lenovo Legion Pro 5i,Laptop,Active
860,MSI,MSI Thin A15 B7VE-065IN Laptop,Laptop,Active
861,MSI,MSI Prestige 14 Evo B12M-472IN Laptop,Laptop,Active
862,ASUS,ASUS VivoBook 15 X1500EA-EJ122WS Laptop,Laptop,Active
863,Lenovo,Lenovo Legion 7i,Laptop,Active
864,Lenovo,Lenovo Legion Slim 7 16IRH8,Laptop,Active
865,HP,HP 15s-fq5326TU,Laptop,Active
866,Honor,Honor MagicBook X16 Pro,Laptop,Active
867,ASUS,ASUS Zenbook Duo OLED UX8406MA-QL551WS Laptop,Laptop,Active
868,Honor,Honor MagicBook X14 Pro,Laptop,Active
869,MSI,MSI Creator Z17 HX Studio A14VGT-261IN Laptop,Laptop,Active
870,Acer,Acer Swift Go 14 SFG14-73T,Laptop,Active
871,Lenovo,Lenovo Yoga Slim 7,Laptop,Active
872,ASUS,ASUS VivoBook 15 X1504VAP-NJ542WS Laptop,Laptop,Active
873,ASUS,ASUS Zenbook S 13 OLED UX5304MA-NQ751WS Laptop,Laptop,Active
874,MSI,MSI Prestige 16 AI Studio B1VFG-069IN Laptop,Laptop,Active
875,HP,HP 15s-EQ2305AU,Laptop,Active
876,MSI,MSI Vector 17 HX A14VHG-806IN Laptop,Laptop,Active
877,Samsung,Samsung Galaxy Book 4 NP750XGK-KS2IN Laptop,Laptop,Active
878,Honor,Honor MagicBook X14 Pro 2024 Laptop,Laptop,Active
879,Lenovo,Lenovo ThinkPad P14s Gen4,Laptop,Active
880,HP,HP 15s-fq5186TU,Laptop,Active
881,MSI,MSI Prestige 16 AI Evo -033IN B1MG Laptop,Laptop,Active
882,Acer,Acer Chromebook Plus CB515-2H,Laptop,Active
883,HP,HP Envy x360 15-fh0014AU,Laptop,Active
884,Lenovo,Lenovo Yoga 7 Gen 8,Laptop,Active
885,MSI,MSI Modern 15 H C13M-080IN Laptop,Laptop,Active
886,ASUS,ASUS Zenbook S 13 OLED UX5304MA-NQ761WS Laptop,Laptop,Active
887,ASUS,ASUS Zenbook S 13 OLED UX5304MA-NQ762WS Laptop,Laptop,Active
888,HP,HP Pavilion 15-eh3102AU,Laptop,Active
889,ASUS,ASUS Zenbook S 13 OLED UX5304MA-NQ752WS Laptop,Laptop,Active
890,Samsung,Samsung Galaxy Book 4 360 NP750QGK-KG1IN Laptop,Laptop,Active
891,HP,HP ProBook 440 G9,Laptop,Active
892,Samsung,Samsung Galaxy Book 4 Pro NP940XGK-KS1IN Laptop,Laptop,Active
893,Acer,Acer Nitro 16 AN16-41,Laptop,Active
894,Acer,Acer Aspire 5 A515-58M,Laptop,Active
895,Lenovo,Lenovo Ideapad Slim 3 Gen 6,Laptop,Active
896,Lenovo,Lenovo IdeaPad Slim 1i 14IGL7,Laptop,Active
897,Samsung,Samsung Galaxy Book 4 Pro NP960XGK-KG1IN Laptop,Laptop,Active
898,HP,HP Pavilion 15-eh3039AU,Laptop,Active
899,Dell,Dell Inspiron 14 7430,Laptop,Active
900,Lenovo,Lenovo Thinkpad X1 Fold,Laptop,Active
901,HP,HP Spectre x360 16-aa0664TX,Laptop,Active
902,ASUS,ASUS Vivobook 14X K3405ZF-LY752WS Laptop,Laptop,Active
903,ASUS,ASUS Vivobook 16X K3605ZC-MBN544WS Laptop,Laptop,Active
904,Lenovo,Lenovo Legion 9i 16IRX8,Laptop,Active
905,ASUS,ASUS ROG Zephyrus G16 GU605MI-QP001WS Laptop,Laptop,Active
906,ASUS,ASUS ROG Strix Scar 18 G834JYR-RA001WS Laptop,Laptop,Active
907,ASUS,ASUS Vivobook 16X K3605ZU-MBN542WS Laptop,Laptop,Active
908,HP,HP Envy x360 13-ay1062AU,Laptop,Active
909,Dell,Dell G15-5530,Laptop,Active
910,HP,HP Victus 15-fb1002AX,Laptop,Active
911,HP,HP Omen 16-xd0005AX,Laptop,Active
912,MSI,MSI Bravo 15 C7VEK-088IN Laptop,Laptop,Active
913,MSI,MSI Raider GE68 HX 13VG-026IN Laptop,Laptop,Active
914,HP,HP Victus 15-fb0122AX,Laptop,Active
915,HP,HP Pavilion Plus 14-ew0153TU,Laptop,Active
916,HP,HP ZBook Firefly 14 G9,Laptop,Active
917,ASUS,ASUS Vivobook 16X K3605ZU-MB542WS Laptop,Laptop,Active
918,ASUS,ASUS VivoBook Go 14 E1404FA-NK547WS Laptop,Laptop,Active
919,Lenovo,Lenovo Ideapad Slim 1,Laptop,Active
920,MSI,MSI Prestige 14H B12UCX-412IN Laptop,Laptop,Active
921,Lenovo,Lenovo Ideapad 5 Pro 16ARH7,Laptop,Active
922,ASUS,ASUS VivoBook 15 X1502ZA-EJ531WS Laptop,Laptop,Active
923,Acer,Acer Aspire 5 A515-58GM,Laptop,Active
924,MSI,MSI Prestige 16 Studio A13VE-031IN Laptop,Laptop,Active
925,ASUS,ASUS VivoBook S14 Flip TP3402VAB-LZ541WS Laptop,Laptop,Active
926,Lenovo,Lenovo IdeaPad Flex 5,Laptop,Active
927,HP,HP 14s-dr3002TU,Laptop,Active
928,HP,HP 240 G9,Laptop,Active
929,Dell,Dell Latitude 14 3420,Laptop,Active
930,MSI,MSI Creator Z16 HX Studio B13VFTO-215IN Laptop,Laptop,Active
931,ASUS,ASUS Vivobook 16X K3605VU-MB541WS Laptop,Laptop,Active
932,HP,HP Omen 16-xf0059AX,Laptop,Active
933,Acer,Acer Aspire 5 A514-56M,Laptop,Active
934,Lenovo,Lenovo Ideapad 3 14ITL06,Laptop,Active
935,Lenovo,Lenovo Legion Slim 7i 16IRH8,Laptop,Active
936,HP,HP 15-fc0027AU,Laptop,Active
937,ASUS,ASUS VivoBook Pro 15 M6500QC-HN551WS Laptop,Laptop,Active
938,ASUS,ASUS Vivobook 16X K3605ZC-MBN752WS Laptop,Laptop,Active
939,Gigabyte,Gigabyte G5 KF-E3IN313SH Laptop,Laptop,Active
940,Lenovo,Lenovo Ideapad 3 15AMN8,Laptop,Active
941,Gigabyte,Gigabyte G5 MF-F2IN313SH Laptop,Laptop,Active
942,HP,HP Omen 16-wf0111TX,Laptop,Active
943,ASUS,ASUS Vivobook 16X K3605ZC-MBN541WS Laptop,Laptop,Active
944,ASUS,ASUS Vivobook 16X K3605ZV-MBN741WS Laptop,Laptop,Active
945,ASUS,ASUS ROG Zephyrus G16 GU603VU-N4051WS Laptop,Laptop,Active
946,LG,LG gram 14Z90R-G.CH54A2 Laptop,Laptop,Active
947,MSI,MSI Prestige 13 Evo A12M-085IN Laptop,Laptop,Active
948,ASUS,ASUS Vivobook 14X K3405VF-LY542WS Laptop,Laptop,Active
949,HP,HP 15s-fr5009TU,Laptop,Active
950,MSI,MSI Katana GF66 12UC-881IN Laptop,Laptop,Active
951,MSI,MSI Stealth 17 Studio A13VG-029IN Laptop,Laptop,Active
952,ASUS,ASUS VivoBook 15X OLED K3504VA-LK552WS Laptop,Laptop,Active
953,ASUS,ASUS ZenBook Pro 14 Duo OLED UX8402VU-MZ961WS Laptop,Laptop,Active
954,MSI,MSI Summit E14 Flip Intel Evo A13MT-278IN Laptop,Laptop,Active
955,HP,HP Spectre x360 16-f2002TU,Laptop,Active
956,ASUS,ASUS TUF Gaming A15 FA577RE-HN044WS Laptop,Laptop,Active
957,ASUS,ASUS VivoBook S15 OLED S5504VA-MA954WS Laptop,Laptop,Active
958,MSI,MSI Summit E13 Flip Intel Evo A13MT-226IN Laptop,Laptop,Active
959,HP,HP Elitebook 840 G8,Laptop,Active
960,HP,HP Spectre x360 16-f2005TX,Laptop,Active
961,Acer,Acer Swift X SFX16-51G,Laptop,Active
962,ASUS,ASUS VivoBook 15 X1502ZA-EJ332WS Laptop,Laptop,Active
963,Samsung,Samsung Galaxy Book 3 Ultra NP960XFH-XA1IN Laptop,Laptop,Active
964,ASUS,ASUS Zenbook 14 Flip OLED UP3404VA-KN542WS Laptop,Laptop,Active
965,ASUS,ASUS Zenbook 14 OLED UM3402YA-KM741WS Laptop,Laptop,Active
966,HP,HP 15s-fq5013nia,Laptop,Active
967,HP,HP Envy x360 13-ay1065AU,Laptop,Active
968,Dell,Dell Vostro 3525,Laptop,Active
969,Dell,Dell Inspiron 14 5420,Laptop,Active
970,ASUS,ASUS VivoBook Ultra K15 OLED K513EA-L322WS Laptop,Laptop,Active
971,ASUS,ASUS VivoBook Pro 15 M6500QH-HN501WS Laptop,Laptop,Active
972,Lenovo,Lenovo Thinkpad E14 Gen 3,Laptop,Active
973,Lenovo,Lenovo Thinkpad X13,Laptop,Active
974,Acer,Acer Swift Edge OLED SFA16-41,Laptop,Active
975,HP,HP ZBook Firefly G8,Laptop,Active
976,Lenovo,Lenovo Thinkpad X1 Yoga Gen 6,Laptop,Active
977,ASUS,ASUS VivoBook 14 X415FA-BV311W Laptop,Laptop,Active
978,HP,HP Omen 16-k0370TX,Laptop,Active
979,HP,HP 245 G8 3A8N7PA Laptop,Laptop,Active
980,MSI,MSI Katana GF66 12UC-045IN Laptop,Laptop,Active
981,MSI,MSI Summit E16 Flip A11UCT-085IN Laptop,Laptop,Active
982,HP,HP ZBook Power G8,Laptop,Active
983,MSI,MSI GS76 Stealth 11UE-631IN Laptop,Laptop,Active
984,ASUS,ASUS ROG Zephyrus S17 GX701LXS-HG032T Laptop,Laptop,Active
985,ASUS,ASUS ROG Strix G15 G513RW-HQ137WS Laptop,Laptop,Active
986,Dell,Dell Inspiron 14 5425,Laptop,Active
987,ASUS,ASUS ROG Zephyrus S15 GX502LXS-HF038T Laptop,Laptop,Active
988,ASUS,ASUS ROG Flow X13 GV301QH-K5460TS Laptop,Laptop,Active
989,ASUS,ASUS ExpertBook P1511CEA-BQ1758 Laptop,Laptop,Active
990,Lenovo,Lenovo Thinkpad P15s,Laptop,Active
991,MSI,MSI Crosshair 15 B12UEZ-032IN Laptop,Laptop,Active
992,HP,HP Envy x360 13-ay1059AU,Laptop,Active
993,Acer,Acer Nitro 5 AN515-57,Laptop,Active
994,Dell,Dell XPS 15 9520,Laptop,Active
995,ASUS,ASUS TUF Gaming F15 FX577ZE-HN072WS Laptop,Laptop,Active
996,Acer,Acer Aspire 5 A515-46-R3UB,Laptop,Active
997,Dell,Dell Vostro 5625,Laptop,Active
998,AVITA,AVITA Admiror NS14A5INR672-FC Laptop,Laptop,Active
999,ASUS,ASUS ROG Strix G15 G513RM-HQ273WS Laptop,Laptop,Active
1000,MSI,MSI Katana GF76 12UE-027IN Laptop,Laptop,Active
1001,ASUS,ASUS TUF Dash F15 X516PCZ-HN090T Laptop,Laptop,Active
1002,Lenovo,Lenovo Ideapad Gaming 3 15ARH05,Laptop,Active
1003,Dell,Dell Inspiron 15 3515,Laptop,Active
1004,Acer,Acer Nitro 5 AN515-45-R2GL,Laptop,Active
1005,Dell,Dell Alienware x15 R1,Laptop,Active
1006,Lenovo,Lenovo V14 G2-ITL,Laptop,Active
1007,Lenovo,Lenovo Thinkpad P14s,Laptop,Active
1008,ASUS,ASUS ROG Strix G15 G513IH-HN081T Laptop,Laptop,Active
1009,ASUS,ASUS ROG Zephyrus G14 GA401QH-HZ076TS Laptop,Laptop,Active
1010,ASUS,ASUS ROG Zephyrus G14 GA401IHR-K2066TS Laptop,Laptop,Active
1011,Dell,Dell XPS 13 7390,Laptop,Active
1012,ASUS,ASUS VivoBook S14 M433UA-EB583TS Laptop,Laptop,Active
1013,ASUS,ASUS ROG Flow X13 GV301QH-K5459TS Laptop,Laptop,Active
1014,HP,HP Victus 16-d0314TX,Laptop,Active
1015,ASUS,ASUS VivoBook 15 X1504VA-NJ544WS Laptop,Laptop,Active
1016,Lenovo,Lenovo Yoga Slim 7i Carbon 13IAP7,Laptop,Active
1017,MSI,MSI Katana GF66 11UC-478IN Laptop,Laptop,Active
1018,ASUS,ASUS ZenBook Pro 14 Duo OLED UX8402VU-MZ551WS Laptop,Laptop,Active
1019,HP,HP Victus 15-fa1216TX,Laptop,Active
1020,ASUS,ASUS ROG Zephyrus G14 GA402RJ-L8069WS Laptop,Laptop,Active
1021,Fujitsu,Fujitsu CH 4ZR1L82434 Laptop,Laptop,Active
1022,MSI,MSI GF63 Thin 12VE-071IN Laptop,Laptop,Active
1023,Lenovo,Lenovo V14 G2 ITL,Laptop,Active
1024,MSI,MSI Prestige 14 A10RAS-097IN Laptop,Laptop,Active
1025,HP,HP Envy x360 15-fe0032TU,Laptop,Active
1026,Dell,Dell XPS 15 9510,Laptop,Active
1027,ASUS,ASUS VivoBook 15 X1504VA-NJ543WS Laptop,Laptop,Active
1028,ASUS,ASUS VivoBook Pro 15 OLED M6500QC-LK751WS Laptop,Laptop,Active
1029,Dell,Dell XPS 13 9320,Laptop,Active
1030,ASUS,ASUS ZenBook Pro Duo 15 OLED UX582HM-H701WS Laptop,Laptop,Active
1031,Lenovo,Lenovo Thinkpad P15,Laptop,Active
1032,Lenovo,Lenovo Yoga 9i 7 Intel Evo,Laptop,Active
1033,ASUS,ASUS TUF Gaming F15 FA507RE-HN043WS Laptop,Laptop,Active
1034,Lenovo,Lenovo V130,Laptop,Active
1035,Dell,Dell XPS 13 9370,Laptop,Active
1036,ASUS,ASUS VivoBook 15 X512FL-EJ712TS Ultrabook,Laptop,Active
1037,ASUS,ASUS Vivobook K15 OLED KM513UA-L712WS Laptop,Laptop,Active
1038,ASUS,ASUS Vivobook K15 OLED KM513UA-L513WS Laptop,Laptop,Active
1039,HP,HP Victus 16-e1062AX,Laptop,Active
1040,Lenovo,Lenovo Thinkpad P15v,Laptop,Active
1041,Lenovo,Lenovo Ideapad 3 15ITL06,Laptop,Active
1042,Dell,Dell XPS 17 9720,Laptop,Active
1043,Microsoft,Microsoft Surface Go 2,Laptop,Active
1044,ASUS,ASUS ROG Zephyrus G14 GA402RJZ-L4134WS Laptop,Laptop,Active
1045,ASUS,ASUS VivoBook 15 X515MA-BR101W Laptop,Laptop,Active
1046,Gigabyte,Gigabyte AORUS 15 XE4 Laptop,Laptop,Active
1047,HP,HP 250 G7,Laptop,Active
1048,Apple,Apple MacBook Air MREE2HN/A Ultrabook,Laptop,Active
1049,ASUS,ASUS VivoBook 15 X512FL-EJ205T Ultrabook,Laptop,Active
1050,ASUS,ASUS Vivobook K15 OLED KM513UA-L511WS Laptop,Laptop,Active
1051,Lenovo,Lenovo Ideapad 320,Laptop,Active
1052,ASUS,ASUS VivoBook 15 X512FL-EJ197T Laptop,Laptop,Active
1053,Lenovo,Lenovo Ideapad 520,Laptop,Active
1054,Apple,Apple MacBook Air MVFM2HN/A Ultrabook,Laptop,Active
1055,Apple,Apple MacBook Air MVFH2HN/A Ultrabook,Laptop,Active
1056,Dell,Dell G3 15 3579,Laptop,Active
1057,Apple,Apple MacBook Air MRE82HN/A Ultrabook,Laptop,Active
1058,Apple,Apple MacBook Air MREA2HN/A Ultrabook,Laptop,Active
1059,HP,HP Omen 15-en1036AX,Laptop,Active
1060,HP,HP Pavilion x360 14-dh1179TU,Laptop,Active
1061,Lenovo,Lenovo Ideapad 330,Laptop,Active
1062,MSI,MSI Modern 14 B11MO-094IN Laptop,Laptop,Active
1063,Dell,Dell Inspiron 14 5409,Laptop,Active
1064,HP,HP Pavilion x360 14-dh1180TU,Laptop,Active
1065,HP,HP 14s-ef1000tu,Laptop,Active
1066,HP,HP 15-da0296tu,Laptop,Active
1067,MSI,MSI GF63 Thin 11UC-1296IN Laptop,Laptop,Active
1068,Dell,Dell Vostro 15 3568,Laptop,Active
1069,HP,HP Pavilion x360 14-dy0190TU,Laptop,Active
1070,HP,HP Omen 15-ax252tx,Laptop,Active
1071,Dell,Dell Inspiron 17 7567,Laptop,Active
1072,ASUS,ASUS Zenbook 14 UX434FL-A5821TS Ultrabook,Laptop,Active
1073,Acer,Acer Predator Triton 700 PT715-51,Laptop,Active
1074,Acer,Acer Predator Triton 300 PT315-52,Laptop,Active
1075,Acer,Acer Aspire 3 A315-23-R2M0,Laptop,Active
1076,ASUS,ASUS VivoBook 15 F512JA-AS54 Laptop,Laptop,Active
1077,HP,HP Pavilion 15-ec2146AX,Laptop,Active
1078,HP,HP Pavilion Gaming 16-a0030TX,Laptop,Active
1079,Acer,Acer Aspire E5-576,Laptop,Active
1080,Lenovo,Lenovo Legion Y530,Laptop,Active
1081,Lenovo,Lenovo Ideapad 320E,Laptop,Active
1082,ASUS,ASUS Vivobook S15 OLED S5504VA-MA541WS Laptop,Laptop,Active
1083,HP,HP Pavilion TouchSmart 14 x360 14-dh0101tu,Laptop,Active
1084,ASUS,ASUS TUF Gaming A17 FA706IH-AU016T Laptop,Laptop,Active
1085,Lenovo,Lenovo Ideapad S540,Laptop,Active
1086,ASUS,ASUS Vivobook Flip TM420UA-EC501TS Laptop,Laptop,Active
1087,HP,HP Pavilion 13-an0045tu,Laptop,Active
1088,Lenovo,Lenovo Legion Y540,Laptop,Active
1089,HP,HP 15q-bu016tu,Laptop,Active
1090,ASUS,ASUS VivoBook 15 X512DA-EJ449T Laptop,Laptop,Active
1091,Dell,Dell Inspiron 15 3593,Laptop,Active
1092,HP,HP Envy 13-ah0044tx,Laptop,Active
1093,HP,HP Pavilion x360 14-ba073TX,Laptop,Active
1094,ASUS,ASUS Zenbook Duo 14 UX482EA-KA501TS Laptops,Laptop,Active
1095,HP,HP Envy 13-ah0044tu,Laptop,Active
1096,Acer,Acer Aspire 5 A514-54-50LC,Laptop,Active
1097,Dell,Dell Inspiron 7000 15 7577,Laptop,Active
1098,Lenovo,Lenovo Yoga 520,Laptop,Active
1099,ASUS,ASUS ROG GL553VD-FY103T Laptop,Laptop,Active
1100,Lenovo,Lenovo Ideapad 330-15ICH,Laptop,Active
1101,Lenovo,Lenovo Ideapad 520-15IKB,Laptop,Active
1102,HP,HP 15s-du3612TU,Laptop,Active
1103,HP,HP 15-bs670tx,Laptop,Active
1104,HP,HP Pavilion TouchSmart 14 X360 14-cd0051TU,Laptop,Active
1105,HP,HP 240 G6,Laptop,Active
1106,ASUS,ASUS ZenBook Flip 13 UX363EA-HP502TS Laptop,Laptop,Active
1107,HP,HP 15-BS614TU,Laptop,Active
1108,HP,HP Pavilion 14-ce2064tx,Laptop,Active
1109,HP,HP 14s-cr1018tx,Laptop,Active
1110,Dell,Dell Inspiron 13 7386,Laptop,Active
1111,HP,HP Envy 14 13-aq1019tx,Laptop,Active
1112,ASUS,ASUS ROG Zephyrus M16 GU603HE-KR051TS Laptop,Laptop,Active
1113,HP,HP 14s-cf0055tu,Laptop,Active
1114,ASUS,ASUS F560UD-BQ237T Laptop,Laptop,Active
1115,HP,HP Omen 15-en0036AX,Laptop,Active
1116,Apple,Apple MacBook MRQN2HN/A Ultrabook,Laptop,Active
1117,ASUS,ASUS Vivobook X507UF-EJ092T Laptop,Laptop,Active
1118,AVITA,AVITA Liber NS14A2IN216P Laptop,Laptop,Active
1119,Lenovo,Lenovo ThinkBook,Laptop,Active
1120,ASUS,ASUS TUF Gaming F15 FX507VU-LP091WS Laptop,Laptop,Active
1121,HP,HP 15q-dy0004au,Laptop,Active
1122,HP,HP Omen 15-en0004AX,Laptop,Active
1123,ASUS,ASUS VivoBook 15 X512FA-EJ547T Ultrabook,Laptop,Active
1124,MSI,MSI Crosshair 15 B12UEZ-677IN Laptop,Laptop,Active
1125,HP,HP Pavilion Gaming 15-ec2076AX,Laptop,Active
1126,ASUS,ASUS VivoBook 15 X510UN-EJ461T Laptop,Laptop,Active
1127,HP,HP 15-bs579tx,Laptop,Active
1128,ASUS,ASUS X409JA-EK592T Laptop,Laptop,Active
1129,Acer,Acer Nitro 5 AN515-52-76VR,Laptop,Active
1130,HP,HP 14s-ER0503TU,Laptop,Active
1131,AVITA,AVITA Liber NS14A1IN007P Laptop,Laptop,Active
1132,Xiaomi,Xiaomi Mi Notebook 14,Laptop,Active
1133,Acer,Acer Aspire 7 A715-41G,Laptop,Active
1134,Acer,Acer Aspire 3 A315-32,Laptop,Active
1135,Acer,Acer Predator Helios 300 PH315-52,Laptop,Active
1136,ASUS,ASUS VivoBook 15 X543UA-DM342T Laptop,Laptop,Active
1137,Apple,Apple MacBook Air MMGF2HN/A Ultrabook,Laptop,Active
1138,Acer,Acer Aspire Switch One SW110-1CT,Laptop,Active
1139,Xiaomi,Xiaomi Mi Notebook 14 Laptop,Laptop,Active
1140,HP,HP 15s-du2071TU,Laptop,Active
1141,HP,HP 14q-cs0023tu,Laptop,Active
1142,Dell,Dell Inspiron 14 3467,Laptop,Active
1143,HP,HP 15Q-BU009TU,Laptop,Active
1144,ASUS,ASUS X540UA-GQ682T Laptop,Laptop,Active
