SKU_ID,ProductID,CPU,GPU,VRAM,RAM,Storage,StorageCapacity,ScreenSize,Weight,Price,Stock
533U2PA,1616,Intel Core i7 (11th Gen),Integrated Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.35,74990,28
6Q121PA,1617,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.49,37800,46
82K201UNIN,1510,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.71,83411,24
ASU-RZF1V,1618,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.76,43990,39
82XX007KIN,451,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,14.0,1.53,59990,48
82KDA012IH,190,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.67,33990,24
7J035AA,235,AMD Hexa-Core Ryzen 5,Radeon,0,8,256 GB SSD Storage,256,15.6,1.83,38999,29
D560789WIN9S,146,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.68,48500,18
82KBA01TIH,190,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.63,46990,3
7L034PA,1619,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.92,44990,37
ACE-HCINA,357,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.27,65490,21
82K101EEIN-V2,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.75,64500,22
SAM-RSLYJ,1620,Intel Core 5 (Series 1),,0,8,512 GB SSD Storage,512,15.6,1.66,70990,37
ASU-GNSQZ,1621,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,1024 GB SSD Storage,1024,15.6,2.27,92990,50
ASU-G40KE,1622,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage,512,16.0,2.45,64990,4
MSI-OHPIW,1623,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.07,79990,29
MSI-XHGYO,1624,Intel Core i7 (13th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.76,64990,40
ASU-Y570D,1625,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,8,512 GB SSD Storage,512,16.0,2.89,66990,48
SAM-448ON,1626,Intel Core 5 (Series 1),,0,16,512 GB SSD Storage,512,15.6,1.9,75990,43
INF-3QS7X,496,Intel Core i9 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,32,1024 GB SSD Storage,1024,16.0,3.08,99990,20
ACE-L5A3Q,168,AMD Dual-Core Athlon,Radeon,0,8,256 GB SSD Storage,256,14.0,1.55,27690,1
D560918WIN9S,310,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.36,75999,50
82XE0072IN,306,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage,512,14.0,1.36,61190,8
MSI-Y9NOW,1627,Intel Core i5 (13th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.91,48990,39
82SF004XIN,306,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.93,81990,40
ACE-HC7K7,1628,Intel Celeron Dual-Core,UHD,0,8,128 GB SSD Storage,128,11.6,1.24,16990,28
D560897WIN9S,3,Intel Core i9 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.35,152097,5
MSI-XA5U5,1629,Intel Core i5 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.49,92359,2
82KBA002IH,190,Intel Core i3 (11th Gen),UHD,0,4,256 GB SSD Storage,256,15.0,1.75,32990,12
MSI-ZTDPF,1630,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.14,49990,8
82KB00F0IN,190,Intel Core i5 (11th Gen),UHD,0,8,512 GB SSD Storage,512,15.0,1.83,43990,7
ICC-D585042WIN8,1631,AMD Dual-Core Athlon,Radeon,0,8,256 GB SSD Storage,256,15.6,1.91,33490,31
D560675WIN9BE,34,Intel Core i3 (10th Gen),UHD,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.62,42499,26
MSI-Y4B0E,1632,Intel Core i5 (13th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.6,46990,38
81Y401BHIN,163,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.23,59990,18
ASU-JFP9I,1633,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.71,32999,40
D560885WIN9S,69,Intel Core i5 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.64,47999,2
FUJ-S3U3N,1634,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.3,1.32,83590,49
832R1PA,1635,Intel Celeron Dual-Core,UHD,0,8,512 GB SSD Storage,512,15.6,1.67,28890,32
SAM-AD6AU,1636,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.71,124990,46
ACE-MAT4D,1637,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",2,8,16 GB SSD Storage + 1024 GB HDD Storage,1040,15.6,1.86,52891,26
6E3Z0PA,235,AMD Dual-Core Ryzen 3,Radeon,0,8,512 GB SSD Storage,512,15.6,1.94,25499,18
D560629WIN9S,53,Intel Core i7 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.43,89999,26
21E3S0AV00,427,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.32,47490,31
82TSA01KIH,1638,Intel Core i3 (12th Gen) Processor,UHD,0,8,512 GB SSD Storage,512,14.0,1.37,30990,42
ASU-N8ZGH,1639,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,17.3,2.34,64990,40
ACE-2X6W2,1309,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",2,8,16 GB SSD Storage + 1024 GB HDD Storage,1040,15.6,1.61,52891,43
82SA00B2IN,196,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage,512,16.0,2.52,96698,30
82H801LHIN,103,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.6,37299,2
D560779WIN9S-V2,310,Intel Core i7 (12th Gen),"GeForce MX550 GPU, 2 GB",2,16,512 GB SSD Storage,512,14.0,1.51,103990,16
7M657PA,702,Intel Core i3 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.89,33990,14
82FJ009JIH,252,AMD Dual-Core Athlon,Integrated,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.33,21550,7
ASU-OOFQY,1640,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.74,57591,6
LG-B87FM,1641,Intel Core i7 (12th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,17.0,1.01,177000,22
ASU-ISKF1,1642,Intel Core i5 (11th Gen),Iris Xe,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.82,64990,6
82KB00EYIN,190,Intel Core i5 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.0,1.82,43990,2
MSI-JW31J,1643,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.0,72990,36
ACE-FBVHK,417,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,14.0,1.45,45990,44
MSI-DVFM0,1644,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3070 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,17.3,3.13,135875,31
6H5W0PA,1645,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",4,16,512 GB SSD Storage,512,16.1,2.6,115900,3
D552306WIN9BE,248,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,14.0,1.32,49490,45
ASU-OJGM4,1646,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",2,16,512 GB SSD Storage,512,14.0,1.11,89990,40
ACE-09UJP,894,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.68,58990,47
689T5PA,33,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,14.0,1.64,47990,36
ASU-28K36,1647,Intel Core i5 (12th Gen),Integrated,0,8,512 GB SSD Storage,512,15.6,1.72,57500,38
ASU-ASFTC,1648,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.64,99000,2
E1504FA-LK545WS,1649,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.8,50990,29
HP-B5O3L,1650,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,16.1,3.1,65538,17
ASU-SVG8I,1651,Intel Pentium Quad-Core,UHD,0,8,256 GB SSD Storage,256,14.0,1.41,30500,17
APP-L6XH6,1652,Apple M2 Pro,M2 Pro,0,16,512 GB SSD Storage,512,14.2,1.63,199900,2
ASU-9HZYD,1653,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,17.3,2.3,73990,1
D560473WIN9B,533,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.58,78900,6
ASU-E0F9C,1654,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.4,1.4,116288,39
MSI-3LQMH,1655,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage,512,17.3,3.04,106178,3
82H802FAIN,114,Intel Core i3 (11th Gen),Integrated,0,8,256 GB SSD Storage,256,15.6,1.65,39990,30
MSI-WKAK2,1656,Intel Core i3 (10th Gen),UHD,0,4,256 GB SSD Storage,256,14.0,1.62,33885,21
MSI-ZMYWK,1657,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,17.3,2.47,116990,9
ACE-A3RDS,1658,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.55,45900,25
ACE-SVZSO,993,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.31,48990,7
ASU-3SA09,1659,Intel Core i5 (12th Gen),Integrated,0,16,512 GB SSD Storage,512,14.0,1.37,71990,8
ASU-WAMCF,1660,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,17.3,2.3,138911,16
D560661WIN9S,34,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",2,16,512 GB SSD Storage,512,15.6,1.81,72380,42
ACE-J4HEO,414,Intel Celeron Dual-Core,UHD,0,4,256 GB SSD Storage,256,14.0,1.52,34990,34
ASU-M0V2K,1661,3.0 Ghz Processor,"Geforce RTX 2060 with Max-Q Design GPU, 6 GB",6,16,1024 GB SSD Storage,1024,14.0,1.86,148949,11
ASU-XQHC3,1662,Intel Core i5 (10th Gen),UHD,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.75,43400,14
SAM-F20LN,1663,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.83,129990,9
SAM-P1Y9Q,1664,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.3,1.24,89990,42
82TTA02UIH,190,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.78,44990,32
SAM-BXP2H,1664,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.3,1.44,85090,34
ASU-9RI6F,1665,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage,1024,14.0,1.89,120790,20
D560927WIN9S,146,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.72,36490,49
MSI-1HU8W,1666,Intel Core i7 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage,512,17.3,2.95,89990,21
C562516WIN9,1667,Intel Core i3 (10th Gen),"Geforce MX230 GPU, 2 GB",2,4,512 GB SSD Storage,512,14.0,1.61,47119,5
ASU-TXHBB,1668,Intel Core i7 (12th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,14.0,1.1,134080,45
D560815WIN9B,524,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.62,41490,7
MSI-5M09H,1669,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,15.6,2.46,149990,35
ASU-HEDE8,1670,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.73,57900,10
MSI-0FFOL,1671,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.66,51900,49
APP-0SA4P,1672,Apple M2 Pro,M2,0,16,1024 GB SSD Storage,1024,16.2,1.57,269900,38
ASU-Q0X26,1673,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,16.0,3.05,191990,26
8C4R7PA,1674,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.62,84999,17
6N031PA,1675,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.27,93999,4
ASU-7423Q,1676,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,16.0,3.03,179990,11
ASU-62WTN,1677,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage,1024,15.6,2.31,89990,36
ASU-A0KT8,1678,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.74,39880,30
D552339WIN9S,14,Intel Core i5 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.51,39990,28
MSI-I13I2,1679,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.67,119527,6
D560570WIN9S,34,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.78,43100,12
82TTA01EIN,1242,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.94,33931,7
834G9PA,1680,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage,512,16.1,3.29,86261,32
ASU-VL8RR,1681,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,13.3,1.14,80990,44
D560666WIN9S,34,Intel Core i5 (11th Gen),Integrated,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.93,58999,45
APP-EB88U,1682,Apple M2 Max,M2 Max,0,32,1024 GB SSD Storage,1024,14.2,1.62,309900,21
6D4K3PA,1683,Intel Core i5 (12th Gen),"GeForce MX550 GPU, 2 GB",2,16,512 GB SSD Storage,512,15.6,1.76,71990,10
ASU-4I2ZW,1684,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.9,49900,46
ASU-W579D,1685,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,16.0,2.13,65680,28
ASU-ULU67,1686,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.7,54990,28
ASU-JWI0Z,1687,Intel Core i5 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.39,48990,14
ACE-BEXE1,1688,AMD Quad-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.78,33999,35
82KBA01HIH,190,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.73,34990,25
7S449PA-V2,464,AMD Octa-Core Ryzen 7,Radeon,0,16,1024 GB SSD Storage,1024,13.3,1.32,85500,2
ASU-WG8DA,469,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.35,63250,11
5D0C2PA-V2,466,Intel Core i7 (11th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,14.0,1.45,102200,10
ACE-ZAHZP,1689,Intel Core i5 (10th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.67,68990,12
D560729WIN9W,415,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.39,84999,50
ASU-2NJH8,1690,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.71,74990,5
82R1007XIN,1691,AMD Dual-Core Ryzen 3,Radeon Graphics,0,8,512 GB SSD Storage,512,15.6,1.81,31750,28
82Y9008MIN,1692,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",8,16,512 GB SSD Storage,512,16.0,2.45,116990,44
GN553064GRM001ORB1,1693,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,8,512 GB SSD Storage,512,15.6,2.71,73990,9
GN5530D83M6001ORB1,909,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.65,74790,13
724N9EA,693,AMD Dual-Core Athlon,Radeon Athlon 3000G,0,4,256 GB SSD Storage,256,15.6,1.88,20890,35
ASU-QJFPQ,1694,AMD Octa-Core Ryzen 9,Radeon Graphics,0,16,1024 GB SSD Storage,1024,14.0,1.14,134990,21
6N029PA,1695,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.24,86990,28
ACE-FNL13,1442,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.64,55500,31
82RG00EKIN,1696,AMD Octa-Core Ryzen 7,"GeForce RTX 3070 GPU, 8 GB",8,32,1024 GB SSD Storage,1024,16.0,2.39,197990,14
D560863WIN9B,146,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.9,48990,12
ASU-5BV7D,1697,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage,512,16.0,2.74,75999,22
MSI-XUK9O,1698,AMD Octa-Core Ryzen 7,"Radeon RX6550M GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,1.71,79990,9
SMA-KE0PI,1699,Intel Core i5 (7th Gen),HD 615,0,4,128 GB SSD Storage,128,12.2,1.35,41390,46
4A3E5PA,1700,AMD Octa-Core Ryzen 7,"Radeon RX 6600M GPU, 8 GB",8,16,1024 GB SSD Storage,1024,16.1,2.49,108990,47
ACE-7M4PA,481,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.84,37990,3
ACE-NTRZ3,481,Intel Core i3 (13th Gen) Processor,UHD,0,8,512 GB SSD Storage,512,15.6,1.74,37990,2
82RG009AIN,1696,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,16.0,2.4,109990,8
MSI-BBJ4R,1701,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.39,60999,25
6K468PA,1702,AMD Octa-Core Ryzen 7,"Radeon RX 5500M GPU, 4 GB",4,8,512 GB SSD Storage,512,16.1,2.17,84420,4
D560560WIN9BE,533,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.68,63990,23
82R700ASIN,198,Intel Core i3 (12th Gen),UHD Graphics,0,8,512 GB SSD Storage,512,14.0,1.44,63800,3
82JW00P5IN,378,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.39,70790,48
ASU-LJ3F4,1703,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.75,64790,1
MSI-OYQKF,1704,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,17.3,2.48,109990,41
20TAS18U00,427,Intel Core i3 (11th Gen),UHD,0,4,256 GB SSD Storage,256,14.0,1.37,42490,32
82K200XNIN,43,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.65,69990,14
20TAS14A00,576,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,14.0,1.32,47899,40
6C683PA,1705,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.58,69999,16
6F9U1PA,1706,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.51,71990,9
IN3525NV1XWS02ORS1,1707,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.82,40590,34
82FJ00B5IH,252,AMD Dual-Core Athlon,Radeon,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.63,24999,6
SAM-9SLCD,503,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,14.0,1.32,99999,23
SAM-X0H7A,502,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.33,112990,3
ASU-T56BE,1708,Intel Core i9 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,16.0,2.27,194990,4
4Y7G3PA,1709,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.84,47490,34
ASU-21DEW,1710,Intel Core i7 (10th Gen),"GeForce MX250 GPU, 2 GB",2,8,512 GB SSD Storage,512,14.0,1.34,68990,9
6N028PA,1711,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.6,66619,20
MSI-PFEW0,1712,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,13.3,1.24,92990,34
MSI-KF46Z,1713,AMD Octa-Core Ryzen 7,Radeon RX6700M,0,16,1024 GB SSD Storage,1024,15.6,1.69,149990,37
ASU-IOLS4,1714,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage,512,16.0,2.4,62990,4
LG-B3EQY,1715,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,17.0,1.0,119273,24
589X5PA,1716,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.09,69096,23
IC7430PXXWC001ORS1,899,Intel Core i5 (13th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.45,69990,39
MSI-IXX20,1717,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3070 GPU, 16 GB",16,16,1024 GB SSD Storage,1024,15.6,2.09,124191,1
82QYA00HIN,1457,Intel Celeron Dual-Core,Integrated,0,8,256 GB SSD Storage,256,15.6,1.61,22990,25
4D8E1PA,1718,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,1024 GB SSD Storage,1024,16.1,3.24,107900,13
7S4N7PA,1719,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.9,64599,38
ACE-DDRZF,852,Intel Core Ultra 7,Arc,0,16,1024 GB SSD Storage,1024,14.0,1.63,99990,11
8C527PA,1720,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.82,89990,45
ASU-389P2,1721,Intel Core i5 (11th Gen) Processor,"GeForce RTX 3050 GPU, 4 GB",4,8,1024 GB SSD Storage,1024,15.6,2.26,57990,13
MSI-E1PEU,1722,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,512 GB SSD Storage,512,17.3,2.81,93446,1
IN54308DXWP001ORS1,404,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,14.1,1.6,79990,47
MSI-QMLJK,1723,Intel Core i7 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.63,129990,46
D560777WIN9S,310,Intel Core i5 (12th Gen),"GeForce MX550 GPU, 2 GB",2,8,512 GB SSD Storage,512,14.0,1.32,83990,9
5T9P8PA,490,Intel Core i5 (11th Gen),Integrated,0,8,512 GB SSD Storage,512,15.6,1.81,41490,42
ASU-VLF2G,1724,AMD Quad-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,14.0,1.57,37990,16
ACE-OU26R,414,Intel Pentium Quad-Core,UHD Graphics,0,8,256 GB SSD Storage,256,14.0,1.6,34990,21
7Z1P9PA,1725,Intel Core i7 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.55,89990,10
ASU-ZGL7W,1726,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.77,69850,12
APP-31RU0,1727,Apple M2 Pro,M2 Pro,0,16,1024 GB SSD Storage,1024,14.2,1.56,249900,27
8PQ-00029,608,Intel Core i5 (11th Gen) Processor,Iris Xe,0,8,256 GB SSD Storage,256,13.0,1.21,97990,41
81BV008TIN,1728,Intel Core i7 (8th Gen),UHD 620,0,8,512 GB SSD Storage,512,13.3,1.29,72855,20
82VG009MIN1,919,AMD Quad-Core Ryzen 3,Radeon 610M,0,8,512 GB SSD Storage,512,15.6,1.7,34450,23
ASU-CNW26,1729,Intel Core i5 (13th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.74,59990,33
ASU-3VRXT,1730,Intel Core i5 (13th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.73,59990,18
D560868WIN9S,69,Intel Core i5 (12th Gen),"GeForce MX550 GPU, 2 GB",2,16,512 GB SSD Storage,512,15.6,1.77,74590,42
83FQ0009IN,1731,Intel Core i5 (12th Gen),"Arc A530M GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,1.88,59990,48
ASU-YVU9I,527,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.78,78990,36
ASU-1LVSV,1732,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.78,42990,17
82KD008NUK,1733,AMD Quad-Core Ryzen 5,Integrated,0,8,512 GB SSD Storage,512,15.6,1.76,34990,42
ACE-HBL38,1734,Intel Core i5 (12th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.5,52990,17
82TK00AFIN,1735,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage,1024,14.5,2.33,124990,46
