SKU_ID,ProductID,CPU,GPU,VRAM,RAM,Storage,StorageCapacity,ScreenSize,Weight,Price,Stock
S3362W86Q7,570,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,88750,38
3JSFR88WZ1,1757,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,75792,28
5RJLCDXS6X,1758,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,16.1,1.5,56800,31
K9G11WNBK9,529,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,77799,27
MJL4HBWC54,1759,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,39900,36
2UV6GXIXRG,928,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,66280,4
J5PR2XR6PN,1760,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,211990,37
AG74Z13H15,1761,Intel Core i5 (13th Gen),Integrated,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,80900,2
G9LMB6PGU3,1762,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,95469,43
1JO8FI5Y14,586,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,13.5,1.5,172990,24
PA7VTZSBZH,1763,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage + No HDD,512,13.3,1.5,102214,3
WXCX3Q8VAK,1007,AMD Octa-Core Ryzen 7 Pro,Integrated,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,76499,40
QA63PKDUVR,1764,Intel Core i7 (12th Gen),"GeForce RTX 3070 Ti GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,289990,1
RAUXDQYIH6,1765,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,13.3,1.5,129990,2
TR3JBP6SQ1,1766,Intel Core i7 (12th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,13.5,1.5,169752,1
LMINTXK0V5,1767,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,167441,32
49WE9ZUVZ1,1768,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,37390,43
8B23YKKNPL,1769,Intel Core i5 (11th Gen),"Integrated GPU, 512 MB",0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,84335,15
DCJBCV8I01,196,Intel Core i5 (10th Gen) Processor,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,62999,41
X6L04B6KFP,1770,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,16.1,1.5,105900,43
2HQ58T58S3,1771,AMD Octa-Core Ryzen 9,"Radeon RX 6650M GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,16.1,1.5,179999,45
QO7CFL6I92,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,256 GB SSD Storage  +  1024 GB HDD Storage,1280,15.6,1.5,58490,6
CVWJXOMZX4,578,Intel Core i5 (12th Gen) Processor,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,14.0,1.5,149990,50
2QFR39FVL5,490,Intel Core i5 (11th Gen),Iris Xe,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.5,51490,12
K4DSKQC520,59,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,119990,24
0R7K0MZOKZ,1772,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,76990,29
M4RZWWLWTH,1773,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU GPU, 6 GB",6,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,239975,13
37SMYI79UA,1774,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,88500,40
3OT0LUN7XT,1775,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,170990,44
WMG2R0R6BP,1776,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 ",0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,179483,42
HU20PI23VV,1777,AMD Octa-Core Ryzen 9,"GeForce RTX 3070 Ti GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,17.3,1.5,207990,43
3XOJOLL4Y9,34,Intel Core i5 (11th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,52999,43
DJ7VW6QJOG,1778,Intel Core i5 (10th Gen),"GeForce GTX 1650 Ti GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,86479,21
RVFIPCJMSF,1040,Intel Core i7 (11th Gen),"Quadro T600 GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,149990,4
WOAJB1XEUQ,1040,Intel Core i7 (11th Gen),"Quadro T1200 GPU, 4 GB",4,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,169990,9
54TZV17VE9,1779,Intel Core i3 (10th Gen),UHD,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.5,33600,13
3BJ12A7DUV,1780,Intel Core i5 (11th Gen),"GeForce GTX 1650 MAX Q GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,50990,14
OP2TVUZ7YG,1781,AMD Hexa-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,49990,17
4UBAHVEIK8,1782,AMD Quad-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,44990,49
RLJJOBCIDV,1783,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,42990,12
G6UZ64REXG,1784,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,50700,44
U5M5GXX7LP,1469,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,36990,45
PYFE8UTI7H,1785,Intel Core i3 (10th Gen),UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,32599,9
V5MWJNA8V1,1786,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,24990,38
6NED6QVC3N,1787,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,39990,8
7F0BUEXJXD,1788,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,61499,40
UW1B4C3P3U,1789,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,25990,38
KDGG50HM41,1790,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,58755,35
HL95UF42OF,1791,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,37800,25
JD6Q0N91NZ,382,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,28990,34
124TO2NYDW,1792,Intel Core i5 (10th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,42500,47
WR9YL6J46N,759,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,41990,49
JVXJGLVPII,1793,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,35990,14
ZPW6P0078X,1794,Intel Core i3 (11th Gen),UHD Graphics,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,44899,32
UQLIE92NU5,1795,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,55990,16
OBNUUTZWGU,114,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,36490,18
3XE0K3YKXT,1796,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,256 GB SSD Storage  +  1024 GB HDD Storage,1280,15.6,1.5,57500,6
BLSXVYFJC3,777,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,78490,22
XK2BVZORON,1797,Intel Core i7 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,16,256 GB SSD Storage  +  1024 GB HDD Storage,1280,15.6,1.5,62990,30
SU8XS18YO6,1798,Intel Celeron Dual-Core,UHD 600,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,30990,38
U0VKMAL2YK,283,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,15.6,1.5,68890,15
J2B7C3Y9YL,162,AMD Dual-Core Athlon,Radeon,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,25190,9
4BB3L6A9SK,1799,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,75990,46
6GWODKVGWM,1800,Intel Core i3 (12th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,36990,24
OF4UUFZQRK,1801,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,48990,36
3UX557W2TE,1802,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,62990,41
AO865JAT5B,1803,Intel Core i3 (12th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,35825,31
QPG5AO1158,34,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,36990,1
Y70S9O99QT,1804,Intel Core i5 (12th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,52990,22
DAFXXAYZGP,1805,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,139390,11
SI2UWZFAD3,1806,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,47900,1
YR7QA7BKVR,1807,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,82990,18
HRTSZ8CN05,1808,Intel Core i9 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,109990,34
WDWCJD9IQO,1809,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,16.0,1.5,45900,48
MWK2RJ792C,1810,Intel Core i5 (12th Gen),Iris Xe Graphics,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,59990,14
MMKNRY5YS4,291,AMD Quad-Core Ryzen 5,Radeon 610M,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,38590,36
WEL1SN3ZKE,1811,Intel Core i5 (13th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,57350,13
ZGW20X09UP,1812,Intel Core i5 (12th Gen),UHD,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,63990,45
FY0IFPED1W,1813,Intel Core i5 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,72990,7
KF3XU3NN7V,1814,Intel Core i5 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,79090,45
E6LRP5FP2U,1815,Intel Core i9 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,75990,8
464GRVNVZU,1816,Intel Core i3 (10th Gen),UHD,0,4,NO SSD + 1024 GB HDD Storage,1024,15.0,1.5,35900,36
NNBAOCY9JP,1817,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,68990,6
QR62G20G06,1818,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,40990,5
E41GZZDT2K,702,Intel Celeron Dual-Core,Integrated,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,22999,42
Y71QMRCFJ3,1819,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,41990,31
YP65B14JV2,1820,Intel Core i3 (12th Gen),UHD,0,8,1024 GB SSD Storage + No HDD,1024,15.6,1.5,41999,7
KJQVQG9EVZ,1821,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage + No HDD,512,16.0,1.5,42990,31
AS91SJV4EJ,1822,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,98490,21
2UCYIUJEIZ,1823,Intel Core i7 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage  +  1024 GB HDD Storage,1536,15.6,1.5,62990,9
95H8DPTYQT,1821,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,16.0,1.5,40990,33
MYVDJXQYJ8,1824,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,103990,50
PTEIAK0A8J,1825,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,17.3,1.5,54299,1
13B2FSL7WD,1826,Intel Core i7 (12th Gen) Processor,Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,65990,30
5B90EE5XUR,550,Intel Core i5 (12th Gen),Integrated,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,47790,38
Y4JNK1VN21,1242,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,31890,36
PCXTZY39LS,1827,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,57990,44
REBBSI9CWA,550,Intel Core i5 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,46990,21
1ANWJJKQFD,1828,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,90990,13
CVJTVOWPZV,1829,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,256 GB SSD Storage  +  1024 GB HDD Storage,1280,15.6,1.5,55990,47
Q5STQ2BLT0,364,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,42990,34
ZUQ5YMHEKK,1830,Intel Core i7 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",8,8,1024 GB SSD Storage + No HDD,1024,17.3,1.5,114990,17
8KPIA37KEY,685,Intel Core i5 (13th Gen),Integrated,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,76990,15
HFEVB2U35Y,517,Intel Core i5 (13th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,40980,28
Z1HL3CBZEX,1831,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,157990,19
ED330N3YQK,1692,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",8,16,512 GB SSD Storage + No HDD,512,16.0,1.5,128990,14
RSVQUSP0KM,1832,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,32,2048 GB SSD Storage + No HDD,2048,16.0,1.5,249990,40
OGC8BCKFI1,1833,Intel Core Ultra 7,Arc,0,32,1024 GB SSD Storage + No HDD,1024,14.0,1.5,171990,27
7U7YWW5BW0,1834,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,180999,23
QAPKWX0BFG,1835,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,13.3,1.5,113571,4
9BHTQPDQDR,1836,Intel Core i7 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,17.3,1.5,88990,50
X06HCNUUM4,1837,Intel Core i9 (12th Gen),"GeForce RTX 3070 Ti GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,222990,6
7935KWWR16,738,Intel Core i7 (14th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,122990,34
8XBD7IF6EQ,1838,Intel Core i5 (8th Gen),UHD 620,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,50131,34
7U4303L05V,1839,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M  GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,48990,31
ZF9QAAXSE9,1475,Intel Core i3 (12th Gen),UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,39600,26
5C5S6MMHJ5,596,Intel Core i7 (12th Gen),"GeForce MX550 GPU, 2 GB",2,16,512 GB SSD Storage + No HDD,512,16.0,1.5,121641,44
LKJSVFBNQK,1840,Intel Core i7 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,83799,26
WRXD440MYR,1841,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,162990,17
4KHT9KMU75,738,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,15.6,1.5,81990,42
JEWNZYQ07B,1842,Intel Core i9 (13th Gen),"GeForce RTX 4090 GPU, 16 GB",16,32,2048 GB SSD Storage + No HDD,2048,18.0,1.5,359990,8
C34P5GUZS0,1843,Intel Core i7 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,173990,3
BSGLY8KTQ6,1844,Intel Core i5 (13th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,68990,22
CYF6GRUD6R,1845,Intel Core i9 (12th Gen),"GeForce RTX 3080 Ti GPU, 16 GB",16,32,2048 GB SSD Storage + No HDD,2048,16.0,1.5,331990,39
VUCG8AORSV,1606,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,60880,6
ISVUNGNLR6,1846,Intel Core i9 (13th Gen),"GeForce RTX 4080 GPU, 12 GB",12,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,274990,48
4WQEIT8DKY,301,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,82990,3
MM5PHMQD01,424,Intel Core i7 (12th Gen),"GeForce MX570 GPU, 2 GB",2,16,512 GB SSD Storage + No HDD,512,16.0,1.5,77590,46
WJSDG74OZU,1847,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,83990,44
E0WYUP6DPU,1848,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,52990,29
ALN7O45Q47,1849,Intel Core i7 (8th Gen),"GeForce GTX 1070 GPU, 8 GB",8,16,512 GB SSD Storage  +  1024 GB HDD Storage,1536,17.3,1.5,179990,10
SZ3QTM43YA,1850,Intel Core i9 (13th Gen),"GeForce RTX 4080 GPU, 12 GB",12,32,1024 GB SSD Storage + No HDD,1024,18.0,1.5,279990,31
FHDZ7NBA91,1851,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,13.5,1.5,145990,7
PJ93X2M5RE,1852,AMD Octa-Core Ryzen 9,"Radeon RX 7600S GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,127990,14
IVSDH3FQTX,702,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,47999,16
WJ23LOO66X,1853,Intel Core i9 (13th Gen),"GeForce RTX 4080 GPU, 12 GB",12,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,279990,48
6L7MYEI9CF,1854,Intel Core i9 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,17.3,1.5,199990,16
KA5L2OVCS5,723,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,159990,32
JEDSDVPSYN,1855,Intel Core i7 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,94990,22
6Q1CSVVVSU,1856,Intel Core i9 (13th Gen),"GeForce RTX 4080 GPU, 12 GB",12,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,388490,44
DZKY18V760,1857,AMD Octa-Core Ryzen 9,"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,135500,28
3UG9TOUUET,1858,AMD Octa-Core Ryzen 7,Radeon 780M,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,84990,49
BBBVW87Y5V,1859,Intel Core i7 (13th Gen),Iris Xe,0,32,1024 GB SSD Storage + No HDD,1024,13.3,1.5,154012,6
YKU8730GC2,252,AMD Dual-Core Ryzen 3,Integrated,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.5,29990,5
MWDMSW115T,1860,Intel Core i7 (12th Gen),"Quadro T600 GPU, 4 GB",4,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,151999,11
9MC9C1E61Q,576,Intel Core i3 (11th Gen),Iris Xe Graphics,0,8,256 GB SSD Storage + No HDD,256,14.0,1.5,50499,37
D7IO1I6OU9,1861,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,159999,20
M1PS01K0F4,1862,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 MAX Q GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,79845,23
E0M1A9O62R,1863,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 Ti GPU, 4 GB",4,32,1024 GB SSD Storage + No HDD,1024,13.4,1.5,173880,13
MK56MDCTF7,1864,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,16.0,1.5,159990,39
G6T9H26O26,1865,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,162990,36
4S7LZNDTTX,1866,Intel Core i5 (12th Gen),Iris Xe Graphics,0,16,512 GB SSD Storage + No HDD,512,13.0,1.5,146290,50
WMFI1AXEWP,1867,AMD Octa-Core Ryzen 9,"GeForce RTX 3080 Ti GPU, 16 GB",16,32,2048 GB SSD Storage + No HDD,2048,16.0,1.5,278990,33
NI0AKC9SN4,1868,Intel Core Ultra 5,Arc,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,70990,42
P93X4FXROZ,1869,AMD Octa-Core Ryzen 7,"Geforce GTX 1660 Ti GPU, 6 GB",6,16,256 GB SSD Storage  +  1024 GB HDD Storage,1280,17.3,1.5,66967,27
EURTQEAKIK,1870,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 Ti GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,97990,4
7MO0L3YHQV,1871,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3050 GPU, 4 GB",4,8,1024 GB SSD Storage + No HDD,1024,15.6,1.5,113990,32
EC4Q0FGMQL,1872,Intel Core Ultra 7,Arc,0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,111990,42
FC2EQ0Q5DM,1873,Intel Core i9 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,13.4,1.5,321990,19
Q39UXEHK5J,1874,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,102990,5
HTROOQRJIX,1875,AMD Octa-Core Ryzen 7,"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,64990,26
N8UX0JKSF1,1876,Intel Core Ultra 9,"GeForce RTX 4070 GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,281990,24
L0BYO3BDQB,1877,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,61999,6
Y7H4PH81Q1,1878,Intel Core 7 (Series 1),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,122990,14
PU97COHX4O,1879,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,109990,46
Z4R314NJT6,1880,Intel Core Ultra 7,"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,233990,26
IWMGV5C515,1881,Intel Core 7 (Series 1),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,138990,6
3RJQK4H30Y,1882,Intel Core 5 (Series 1),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,114990,6
DPF9FSROCH,1883,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",8,16,512 GB SSD Storage + No HDD,512,15.6,1.5,114990,48
LMWEU0TQVV,1884,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,58990,34
US01A2Y54D,1885,Intel Core Ultra 7,Arc,0,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,157990,21
CAL6Z4KBE8,1886,Intel Core Ultra 9,Arc,0,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,84990,4
NHWYG9ABDG,755,Intel Core Ultra 7,Arc,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,72990,23
JSA41RGU8D,1887,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,162990,50
N8XN9X0LHF,1888,Intel Core i7 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,86990,20
7INPGE27PK,761,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,109031,35
