SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Price,Stock,Weight
2032,1003,AMD Quad-Core Ryzen 5,Integrated,8,512 GB SSD Storage,15.6,48990,36,1.57
2033,1552,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,14.0,61990,34,2.26
2034,1553,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,52290,4,2.1
2035,283,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,15.6,87890,6,1.27
2036,1554,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,35490,48,2.23
2037,1555,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,76990,10,1.91
2038,1556,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,77999,49,2.49
2039,215,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,30535,29,1.46
2040,1457,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,32999,50,1.5
2041,1557,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,110064,9,1.59
2042,1558,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.1,31390,18,1.78
2043,1559,Intel Atom Quad-Core,HD Graphics,2,32 GB SSD Storage,14.1,14999,37,2.15
2044,1560,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,72629,3,1.23
2045,1561,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,69990,20,1.83
2046,1562,Intel Celeron Dual-Core,UHD,4,128 GB SSD Storage,11.6,29800,20,1.43
2047,427,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,73990,36,1.45
2048,1563,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,54490,24,1.52
2049,1564,AMD Hexa-Core Ryzen 5,"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,14.0,65899,12,2.18
2050,1565,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,14.0,77752,27,2.35
2051,652,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,64990,26,1.39
2052,1566,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,41279,50,2.03
2053,1567,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,74990,34,1.61
2054,524,Intel Core i5 (11th Gen),"GeForce MX 450 GPU, 2 GB",8,512 GB SSD Storage,15.6,74999,44,1.27
2055,1003,AMD Quad-Core Ryzen 3,Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,37500,7,1.81
2056,1568,Intel Core i5 (12th Gen),GeForce MX550,16,512 GB SSD Storage,14.0,84104,8,1.56
2057,1569,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,15.6,41990,3,1.63
2058,1570,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,69989,12,1.83
2059,34,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,39490,22,2.07
2060,1571,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,40990,16,1.85
2061,328,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.0,60527,42,2.43
2062,1572,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",8,512 GB SSD Storage,15.6,54990,17,1.99
2063,490,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,31298,27,1.97
2064,1573,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,48500,40,1.67
2065,1574,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,62990,10,1.79
2066,1003,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,38307,39,2.32
2067,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,84990,17,2.29
2068,327,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,15.6,70000,41,1.32
2069,364,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,15.6,42990,40,1.83
2070,1575,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,22990,30,1.88
2071,1576,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,69990,3,1.43
2072,475,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,38800,25,1.95
2073,1577,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,39990,9,1.93
2074,1578,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,33990,28,2.02
2075,1579,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,73990,49,2.06
2076,1580,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,38987,7,2.12
2077,306,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,87990,8,1.74
2078,214,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,25990,21,2.14
2079,1581,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,73500,50,2.48
2080,1582,Intel Core i9 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,79990,47,2.12
2081,264,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,39700,43,2.29
2082,1583,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,13.3,73699,27,2.34
2083,1584,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,89490,13,2.22
2084,1281,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,83500,12,1.73
2085,1585,Intel Core i9 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,94990,25,1.8
2086,1586,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.0,102990,5,2.28
2087,1587,Intel Core i5 (12th Gen),Iris Xe Graphics,16,512 GB SSD Storage,13.3,95029,26,2.16
2088,1588,Intel Pentium Quad-Core,UHD,8,512 GB SSD Storage,14.0,29799,26,1.44
2089,53,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,72499,29,2.0
2090,1589,Intel Core i9 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,99990,34,2.41
2091,1590,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,86926,13,2.04
2092,517,Intel Core i5 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,53490,24,1.68
2093,1415,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,33990,25,2.48
2094,517,Intel Core i5 (13th Gen),Integrated,16,512 GB SSD Storage,15.6,58990,44,1.35
2095,517,Intel Core i5 (13th Gen),UHD,16,1024 GB SSD Storage,15.6,61990,36,1.86
2096,1591,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,14.0,30999,46,1.26
2097,34,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,42999,5,1.63
2098,702,Intel Core i3 (12th Gen),Iris Xe,8,256 GB SSD Storage,15.6,32990,50,1.96
2099,136,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,63999,47,1.41
2100,1592,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,55990,18,1.9
2101,1593,Intel Core i9 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,100639,43,1.26
2102,1594,AMD Quad-Core Ryzen 7,Radeon RX Vega 10,8,512 GB SSD Storage,15.6,45042,27,1.69
2103,529,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,50990,6,2.34
2104,1595,AMD Hexa-Core Ryzen 5,Radeon,16,1024 GB SSD Storage,16.0,53990,36,2.06
2105,1596,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,109990,44,1.81
2106,323,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,33800,16,1.7
2107,146,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,40500,31,1.84
2108,1597,AMD Hexa-Core Ryzen 5,Radeon,8,1024 GB SSD Storage,16.0,49990,6,1.24
2109,331,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,53990,31,2.22
2110,1598,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,16.1,58990,21,1.39
2111,1599,AMD Quad-Core Ryzen 5,Radeon 610M,8,512 GB SSD Storage,15.6,35999,13,1.27
2112,1600,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,34250,16,1.48
2113,1601,Intel Core i7 (10th Gen),"Geforce MX330 GPU, 2 GB",16,512 GB SSD Storage,14.0,66047,12,1.36
2114,1602,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,50941,18,1.46
2115,1520,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,63999,23,2.19
2116,1603,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,90890,43,1.57
2117,517,Intel Core i3 (13th Gen),UHD,8,1024 GB SSD Storage,15.6,47999,47,1.22
2118,1531,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,83490,26,1.98
2119,1604,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,61990,19,1.21
2120,1605,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,64990,21,1.65
2121,1606,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,63890,38,1.87
2122,693,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,25499,11,2.32
2123,1607,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,49990,40,1.72
2124,1608,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,65500,17,2.26
2125,1609,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,75740,30,1.64
2126,427,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,46540,47,2.13
2127,1610,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,83869,10,1.58
2128,1611,Intel Core i5 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,91880,17,2.15
2129,1612,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,61490,42,2.13
2130,1613,AMD Hexa-Core Ryzen 5 Processor,Radeon Graphics,8,512 GB SSD Storage,14.0,57490,7,1.25
2131,304,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,74999,2,1.36
2132,301,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,42990,50,2.48
2133,1614,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,51981,50,1.95
2134,1615,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,74104,37,2.21
2135,214,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,30890,27,2.34
2136,1616,Intel Core i7 (11th Gen),Integrated Iris Xe,16,512 GB SSD Storage,14.0,74990,19,1.84
2137,1617,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,37800,21,2.11
2138,1510,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,15.6,83411,45,1.48
2139,1618,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,43990,48,1.52
2140,451,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,59990,50,2.18
2141,190,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,33990,18,2.35
2142,235,AMD Hexa-Core Ryzen 5,Radeon,8,256 GB SSD Storage,15.6,38999,6,2.27
2143,146,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,48500,35,2.29
2144,190,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,46990,7,1.2
2145,1619,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,44990,11,1.69
2146,357,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,65490,27,2.26
2147,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,64500,13,1.56
2148,1620,Intel Core 5 (Series 1),,8,512 GB SSD Storage,15.6,70990,46,1.85
2149,1621,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,92990,11,2.32
2150,1622,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,16.0,64990,46,2.09
2151,1623,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,79990,37,1.69
2152,1624,Intel Core i7 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,64990,36,2.03
2153,1625,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,16.0,66990,12,1.91
2154,1626,Intel Core 5 (Series 1),,16,512 GB SSD Storage,15.6,75990,17,2.06
2155,496,Intel Core i9 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",32,1024 GB SSD Storage,16.0,99990,26,1.88
2156,168,AMD Dual-Core Athlon,Radeon,8,256 GB SSD Storage,14.0,27690,47,1.78
2157,310,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,75999,43,1.94
2158,306,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,61190,37,2.07
2159,1627,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,48990,10,1.22
2160,306,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,81990,35,1.76
2161,1628,Intel Celeron Dual-Core,UHD,8,128 GB SSD Storage,11.6,16990,30,1.82
2162,3,Intel Core i9 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,152097,39,1.65
2163,1629,Intel Core i5 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,92359,4,1.24
2164,190,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.0,32990,40,1.99
2165,1630,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,49990,35,1.85
2166,190,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,15.0,43990,12,1.74
2167,1631,AMD Dual-Core Athlon,Radeon,8,256 GB SSD Storage,15.6,33490,18,2.45
2168,34,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,42499,36,1.78
2169,1632,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,14.0,46990,3,1.47
2170,163,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,59990,24,1.28
2171,1633,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,32999,47,1.25
2172,69,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,47999,29,1.74
2173,1634,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,83590,27,1.29
2174,1635,Intel Celeron Dual-Core,UHD,8,512 GB SSD Storage,15.6,28890,17,2.37
2175,1636,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,124990,47,2.33
2176,1637,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",8,16 GB SSD Storage + 1024 GB HDD Storage,15.6,52891,40,1.36
2177,235,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,25499,25,1.48
2178,53,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,89999,7,1.75
2179,427,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,47490,18,1.97
2180,1638,Intel Core i3 (12th Gen) Processor,UHD,8,512 GB SSD Storage,14.0,30990,5,1.86
2181,1639,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,17.3,64990,17,1.45
2182,1309,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",8,16 GB SSD Storage + 1024 GB HDD Storage,15.6,52891,37,1.63
2183,196,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.0,96698,25,1.36
2184,103,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,37299,16,1.69
2185,310,Intel Core i7 (12th Gen),"GeForce MX550 GPU, 2 GB",16,512 GB SSD Storage,14.0,103990,9,1.83
2186,702,Intel Core i3 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,33990,8,1.66
2187,252,AMD Dual-Core Athlon,Integrated,4,NO SSD + 1024 GB HDD Storage,14.0,21550,10,1.3
2188,1640,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,57591,43,2.23
2189,1641,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,17.0,177000,46,2.05
2190,1642,Intel Core i5 (11th Gen),Iris Xe,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,64990,38,2.45
2191,190,Intel Core i5 (11th Gen),UHD,8,256 GB SSD Storage,15.0,43990,12,2.48
2192,1643,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,72990,42,2.49
2193,417,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,45990,22,1.34
2194,1644,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3070 GPU, 8 GB",16,1024 GB SSD Storage,17.3,135875,20,1.88
2195,1645,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,16.1,115900,12,2.15
2196,248,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,49490,10,1.59
2197,1646,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,14.0,89990,28,2.19
2198,894,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,58990,38,1.51
2199,33,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,47990,21,1.25
2200,1647,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,57500,41,1.66
2201,1648,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,99000,11,2.0
2202,1649,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,50990,8,1.57
2203,1650,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,16.1,65538,21,2.41
2204,1651,Intel Pentium Quad-Core,UHD,8,256 GB SSD Storage,14.0,30500,36,2.06
2205,1652,Apple M2 Pro,M2 Pro,16,512 GB SSD Storage,14.2,199900,41,2.17
2206,1653,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,73990,32,2.11
2207,533,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,78900,7,1.2
2208,1654,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.4,116288,18,1.88
2209,1655,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,17.3,106178,14,2.36
2210,114,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage,15.6,39990,43,1.51
2211,1656,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,33885,45,1.76
2212,1657,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,17.3,116990,7,1.53
2213,1658,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,45900,39,1.26
2214,993,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,48990,28,2.44
2215,1659,Intel Core i5 (12th Gen),Integrated,16,512 GB SSD Storage,14.0,71990,36,2.24
2216,1660,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,17.3,138911,3,1.99
2217,34,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",16,512 GB SSD Storage,15.6,72380,3,2.4
2218,414,Intel Celeron Dual-Core,UHD,4,256 GB SSD Storage,14.0,34990,29,1.91
2219,1661,3.0 Ghz Processor,"Geforce RTX 2060 with Max-Q Design GPU, 6 GB",16,1024 GB SSD Storage,14.0,148949,35,1.67
2220,1662,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,43400,19,1.43
2221,1663,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,129990,36,1.33
2222,1664,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,89990,3,2.31
2223,190,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,44990,11,2.17
2224,1664,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,85090,39,2.49
2225,1665,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,14.0,120790,3,1.79
2226,146,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,36490,27,1.74
2227,1666,Intel Core i7 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,17.3,89990,43,2.41
2228,1667,Intel Core i3 (10th Gen),"Geforce MX230 GPU, 2 GB",4,512 GB SSD Storage,14.0,47119,48,1.45
2229,1668,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,134080,48,1.32
2230,524,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,41490,18,1.64
2231,1669,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,15.6,149990,15,2.05
2232,1670,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,57900,44,2.46
2233,1671,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,51900,29,1.33
2234,1672,Apple M2 Pro,M2,16,1024 GB SSD Storage,16.2,269900,41,1.36
2235,1673,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.0,191990,7,2.32
2236,1674,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,84999,18,1.57
2237,1675,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,93999,17,1.43
2238,1676,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.0,179990,1,1.23
2239,1677,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,89990,27,2.45
2240,1678,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,39880,41,2.01
2241,14,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,39990,19,1.29
2242,1679,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,119527,37,1.45
2243,34,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,43100,11,1.3
2244,1242,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,33931,7,1.76
2245,1680,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,16.1,86261,7,1.9
2246,1681,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,13.3,80990,46,2.48
2247,34,Intel Core i5 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,58999,46,1.99
2248,1682,Apple M2 Max,M2 Max,32,1024 GB SSD Storage,14.2,309900,44,1.58
2249,1683,Intel Core i5 (12th Gen),"GeForce MX550 GPU, 2 GB",16,512 GB SSD Storage,15.6,71990,38,2.34
2250,1684,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,49900,24,1.37
2251,1685,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,65680,50,2.28
2252,1686,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,54990,41,1.61
2253,1687,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,48990,44,2.41
2254,1688,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,33999,42,1.27
2255,190,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,34990,8,1.52
2256,464,AMD Octa-Core Ryzen 7,Radeon,16,1024 GB SSD Storage,13.3,85500,36,2.46
2257,469,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,63250,10,1.77
2258,466,Intel Core i7 (11th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,102200,35,1.45
2259,1689,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,68990,7,2.23
2260,415,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,84999,38,2.37
2261,1690,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,74990,47,1.61
2262,1691,AMD Dual-Core Ryzen 3,Radeon Graphics,8,512 GB SSD Storage,15.6,31750,25,1.7
2263,1692,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,16.0,116990,47,1.62
2264,1693,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",8,512 GB SSD Storage,15.6,73990,36,2.27
2265,909,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,74790,15,2.31
2266,693,AMD Dual-Core Athlon,Radeon Athlon 3000G,4,256 GB SSD Storage,15.6,20890,21,2.09
2267,1694,AMD Octa-Core Ryzen 9,Radeon Graphics,16,1024 GB SSD Storage,14.0,134990,8,2.25
2268,1695,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,86990,26,2.1
2269,1442,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,55500,13,1.95
