SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
81VT009UIN,1312,Intel Celeron Dual-Core,UHD,4,256 GB SSD Storage,11.6,1.17,23819,9
ASU-2HCFD,1483,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,14.0,1.35,29489,29
7GZ75PA,1361,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,14.0,1.55,20900,40
ACE-77MOH,1484,AMD Quad-Core Ryzen 3 Processor,Radeon,8,256 GB SSD Storage,15.6,1.81,32990,28
ACE-E4IWT,66,Intel Core i3 (12th Gen) Processor,UHD,8,256 GB SSD Storage,15.6,1.88,31890,11
ASU-SOM94,1485,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.28,56990,42
ASU-RS1KD,1486,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.27,77990,20
ASU-5U6U6,1487,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.29,84999,36
82K20289IN,196,AMD Quad-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.21,47990,5
81X100NDIN,198,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.46,58999,28
HP-0AVBV,1488,AMD Dual-Core Athlon,Integrated,8,NO SSD + 1024 GB HDD Storage,14.0,1.65,24990,27
ASU-LDOEU,1489,Intel Celeron Dual-Core,HD 500,4,32 GB SSD Storage,11.6,1.1,17999,25
6Q2M3PA,1490,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.71,62917,14
36OL5PA,1491,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.68,43990,45
ACE-TQFHE,51,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage + 1024 GB HDD Storage,15.6,2.68,78490,44
82K201Y9IN,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.08,56999,12
81WQ00NXIN,372,Intel Celeron Dual-Core,UHD 600,8,256 GB SSD Storage,15.6,1.82,26999,27
3X8X2PA,1492,Intel Core i5 (11th Gen),Iris X,16,512 GB SSD Storage,14.0,1.3,62500,23
50N46PA,1493,Intel Core i5 (11th Gen) Processor,Iris X,8,512 GB SSD Storage,14.0,1.47,49990,35
FRI-F58,1494,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.58,48990,13
FRI-F56,1494,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,14.0,1.53,51990,43
ASU-C6DLE,1495,Intel Core i7 (11th Gen) Processor,Iris Xe,16,1024 GB SSD Storage,13.3,1.06,99990,16
ACE-DKP2I,200,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.26,76990,25
D552299WIN9BE,14,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage,14.0,1.43,33490,24
82EY00L9IN,196,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.25,63490,44
D552190WIN9BE,223,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.44,38990,17
8G148PA,1496,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.65,49400,28
ACE-43G77,136,Intel Core i5 (12th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.02,51990,19
360L9PA,1497,Intel Core i5 (11th Gen),Iris X,8,512 GB SSD Storage,14.0,1.45,49899,13
INF-A88HY,5,Intel Core i5 (11th Gen),UHD,16,512 GB SSD Storage,15.6,1.64,27990,2
INF-8SVZG,58,Intel Core i9 (13th Gen),Iris Xe,32,1024 GB SSD Storage,15.6,1.7,74890,36
7W475PA,1498,Intel Celeron Dual-Core,UHD,8,512 GB SSD Storage,15.6,1.73,28990,18
ASU-YVU64,1499,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.74,39389,4
82SB00NXIN,1500,AMD Hexa-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.01,55990,21
HON-YEZ6J,1494,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,14.0,1.54,41990,42
ACE-KKCOE,352,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.37,61999,35
APP-RQ06C,1501,Apple M2 Processor,M2,8,256 GB SSD Storage,13.3,1.63,129900,16
82K1019BIN,109,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.13,64500,50
D560412WIN9S,215,Intel Core i5 (11th Gen),Iris Xe,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.83,54097,5
82H701DKIN,2,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.64,40990,6
D552276WIN9BE,14,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,14.0,1.6,38890,36
HP-TGUSS,1502,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 Ti GPU, 4 GB",8,512 GB SSD Storage,16.1,2.82,72990,18
ASU-D5E31,1503,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.75,40990,5
6N041PA,1504,Intel Core i3 (11th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.65,45637,39
ASU-M6FTJ,1505,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.9,69990,17
ASU-TW7IC,1506,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.63,68489,10
ASU-8ZNZC,1507,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.69,70990,12
689T4PA,235,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.82,30990,49
87B57PA,1508,Intel Core i5 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.83,73990,22
6N044PA,1509,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.67,40990,17
82K201UEIN,1510,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.1,51101,26
82NL00APIN,1211,Intel Core i5 (10th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.37,67000,28
D560805WIN9W,415,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.74,69490,46
ASU-7GUB4,1511,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.48,58800,44
ACE-TSAJU,1442,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.07,64391,41
D560429WIN9S,1257,AMD Dual-Core Ryzen 3,Radeon Vega,8,NO SSD + 1024 GB HDD Storage,15.6,1.62,35855,39
82K2029CIN,1512,AMD Quad-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.69,50990,25
82SB00V3IN,196,AMD Hexa-Core Ryzen 5,"RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.55,67500,20
20T6S0UQ00,427,AMD Hexa-Core Ryzen 5,Radeon,8,256 GB SSD Storage,14.0,1.58,58990,32
ASU-GJ5L4,1513,Intel Core i3 (12th Gen),Integrated,8,512 GB SSD Storage,16.0,2.46,43990,8
ACE-BUTUF,17,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",8,512 GB SSD Storage,15.6,2.25,80608,37
ACE-GVWLI,540,AMD Quad-Core Ryzen 5,Radeon Vega 8 Mobile,8,512 GB SSD Storage,15.6,1.92,34250,42
82SB00V5IN,1500,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.0,64990,44
82KBA033IH,190,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.81,32990,35
APP-FRCZ6,1514,Apple M2 Processor,M2,8,512 GB SSD Storage,15.3,1.33,149900,6
ACE-OZZKD,32,AMD Dual-Core Ryzen 3 Processor,Radeon,8,512 GB SSD Storage,14.0,1.34,25990,27
ACE-X0H94,1515,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3060 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.3,91499,6
ASU-2Q4KH,1516,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.5,34990,11
ASU-MST9O,1517,Intel Core i7 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,15.6,2.26,104990,45
67G60PA,1518,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.34,54990,14
APP-A2XAW,1519,Apple M2 Processor,M2,8,512 GB SSD Storage,15.3,1.25,154900,47
D560367WIN9S,1520,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.41,78999,22
APP-RIU86,1521,Apple M2 Processor,M2,8,512 GB SSD Storage,15.3,1.25,149890,28
APP-OBOF2,1522,Apple M2 Processor,M2,8,256 GB SSD Storage,15.3,1.29,133254,32
APP-UA067,1523,Apple M2 Processor,M2,8,256 GB SSD Storage,15.3,1.3,134900,33
APP-AGWPL,1524,Apple M2 Processor,M2,8,256 GB SSD Storage,15.3,1.3,131521,49
552X1PA,1525,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.1,2.89,79990,35
D560531WIN9S,53,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.31,63499,19
82K201RRIN,43,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.68,69490,7
D560646WIN9B,34,Intel Core i3 (11th Gen),Integrated,8,NO SSD + 1024 GB HDD Storage,15.6,1.67,39999,31
82K200X6IN,43,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.02,61739,2
7P703PA-V2,228,3.4 Ghz Processor,Iris Xe,8,512 GB SSD Storage,15.6,1.87,53490,34
3D4T7PA,490,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,15.6,1.7,34400,5
ASU-F9CS4,1526,Intel Core i3 (10th Gen) Processor,Integrated,8,512 GB SSD Storage,15.6,1.67,32190,19
82KDA011IH,190,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.75,35790,3
ACE-R8AR4,221,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.81,81980,30
D552281WIN9BE,14,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.53,53990,32
ASU-IJ3MT,1527,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.15,63990,13
7G761PA,1528,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.86,74400,44
IN3520KTMFJS01ORS1,69,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.89,36890,49
ASU-9B91M,1529,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.12,91500,40
91R02PA,1530,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.69,37990,17
82JK007WIN,1531,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.43,85999,45
IN3520RVTGV001ORB1,69,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.7,35990,27
ASU-O0T5M,1532,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.68,33800,27
7Z1H8PA,1533,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.94,56490,38
ACE-BD82V,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.67,56990,8
BOHRM-WDQ9CHNE,1534,AMD Hexa-Core Ryzen 5,Radeon,8,256 GB SSD Storage,15.6,1.66,39990,23
82FG013WIN,141,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.94,61290,22
ACE-SP8YV,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.4,56990,20
ACE-44IOU,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.55,54990,28
20TDS0AC00,327,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.75,71999,5
ASU-9XEMK,1535,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.26,57500,30
ASU-70JD4,1536,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.75,37990,8
ICC-D585017WIN8,156,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.69,36000,26
ASU-GG3K1,1537,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.6,2.32,102849,39
ASU-8BK3R,1538,Intel Core i3 (11th Gen),Integrated,16,512 GB SSD Storage,14.0,1.61,34999,35
ASU-A09VN,1539,Intel Core i3 (11th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.69,30790,13
ACE-I6WMG,1540,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.77,48499,39
D560506WIN9BE,34,Intel Core i5 (11th Gen),Iris Xe,8,256 GB SSD Storage,15.6,1.9,48499,15
ASU-SS833,1541,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.71,31990,18
ASU-TCTZ1,1542,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,16.0,2.45,39990,8
20V9A05EIH,328,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.0,1.88,59990,8
805X2PA,1543,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.24,68600,23
87B79PA,1544,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",16,512 GB SSD Storage,15.6,1.95,64128,29
3E3R6PA,1545,AMD Hexa-Core Ryzen 5,"GeForce RTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.1,61999,11
ASU-ZPSZ4,1546,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.47,82900,10
82KB00EVIN,668,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.0,1.62,32990,19
77S54PA,1547,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.4,75590,42
6D4K8PA,1548,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.84,74490,20
ASU-1JXLJ,1549,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,1.74,39990,26
ASU-X90K9,1550,Intel Core i3 (10th Gen),Integrated,8,512 GB SSD Storage,14.0,1.5,33990,44
7Q6Z3PA,1551,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.73,54999,9
D560790WIN9BE,1003,AMD Quad-Core Ryzen 5,Integrated,8,512 GB SSD Storage,15.6,1.95,48990,22
83BF000UIN,1552,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,14.0,1.52,61990,44
7Q6Z2PA,1553,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.65,52290,26
82XV00F7IN,283,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,15.6,2.14,87890,14
HP-DWB83,1554,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.67,35490,32
MSI-3LLZ7,1555,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.24,76990,32
ASU-8V0NJ,1556,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.3,77999,44
D560331WIN9S,215,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.81,30535,39
82KDA01EIH,1457,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.91,32999,28
ASU-UB3CM,1557,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,2.28,110064,14
ASU-B5GLR,1558,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.1,1.52,31390,16
LAV-7VJ5L,1559,Intel Atom Quad-Core,HD Graphics,2,32 GB SSD Storage,14.1,1.64,14999,43
918A8PA,1560,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.59,72629,6
ASU-4WTRF,1561,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,1.58,69990,34
82N3000DHA,1562,Intel Celeron Dual-Core,UHD,4,128 GB SSD Storage,11.6,1.26,29800,1
21E3S04W00,427,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.39,73990,7
7C273PA,1563,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.41,54490,44
4J0X8PA,1564,AMD Hexa-Core Ryzen 5,"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.44,65899,50
XIA-NUU3W,1565,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,14.0,1.4,77752,25
82SB00M6IN,652,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.74,64990,20
440L4PA,1566,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.6,41279,8
6H2F4PA,1567,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.55,74990,38
D560812WIN9S,524,Intel Core i5 (11th Gen),"GeForce MX 450 GPU, 2 GB",8,512 GB SSD Storage,15.6,1.71,74999,14
D560798WIN9BE,1003,AMD Quad-Core Ryzen 3,Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.87,37500,23
XIA-1KEEA,1568,Intel Core i5 (12th Gen),GeForce MX550,16,512 GB SSD Storage,14.0,1.32,84104,50
MSI-SCOD5,1569,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,15.6,1.65,41990,20
82L3009LIN,1570,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.59,69989,10
D560842WIN9B,34,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.85,39490,36
ASU-OXO7M,1571,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.46,40990,45
20V9A05HIH,328,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.0,1.63,60527,27
7K0C1PA,1572,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",8,512 GB SSD Storage,15.6,1.81,54990,23
6G9R1PA,490,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.82,31298,34
81H55PA,1573,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.03,48500,36
ASU-M2FYU,1574,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.9,62990,10
D560707WIN9S,1003,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,1.88,38307,1
MSI-52SLK,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.01,84990,35
20TDS0A000,327,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.9,70000,4
21JFA00BIN,364,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,15.6,1.95,42990,43
ZEB-EWC9J,1575,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.7,22990,40
FUJ-MIHYW,1576,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.21,69990,40
82C4A00NIH,475,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.46,38800,46
7P6Z8PA,1577,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,1.65,39990,14
ASU-Y97FV,1578,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.77,33990,49
FUJ-VBG0E,1579,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.24,73990,19
82LN00R9IN,1580,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.82,38987,8
82SF008WIN,306,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.84,87990,24
796Z3PAP,214,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,1.53,25990,11
ASU-8WSYJ,1581,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.67,73500,24
ASU-OGS7D,1582,Intel Core i9 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.37,79990,10
D552171WIN9D,264,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.42,39700,28
726X6PA,1583,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,13.3,1.43,73699,10
MSI-TX798,1584,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.15,89490,28
82HS0159IN,1281,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.37,83500,48
ASU-N1RDF,1585,Intel Core i9 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.45,94990,30
82JQ010EIN,1586,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.0,2.38,102990,26
6L0K9PA,1587,Intel Core i5 (12th Gen),Iris Xe Graphics,16,512 GB SSD Storage,13.3,1.3,95029,44
832T7PA,1588,Intel Pentium Quad-Core,UHD,8,512 GB SSD Storage,14.0,1.47,29799,11
D560465WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.64,72499,15
ASU-ZPEDX,1589,Intel Core i9 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,2.66,99990,25
MSI-ZDI8O,1590,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,3.27,86926,50
OIN353034011RINS1M,517,Intel Core i5 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,1.72,53490,47
81WD0141IN,1415,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.62,33990,32
OIN353034071RINS1M,517,Intel Core i5 (13th Gen),Integrated,16,512 GB SSD Storage,15.6,1.8,58990,23
IN3530RMD8W001ORS1,517,Intel Core i5 (13th Gen),UHD,16,1024 GB SSD Storage,15.6,1.84,61990,3
ASU-3Q30T,1591,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,14.0,1.43,30999,7
D560648WIN9S,34,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.87,42999,18
724X2EA,702,Intel Core i3 (12th Gen),Iris Xe,8,256 GB SSD Storage,15.6,1.92,32990,13
ACE-DNYMQ,136,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.64,63999,46
MSI-F5YT4,1592,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.32,55990,4
ASU-D231A,1593,Intel Core i9 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.92,100639,47
VAI-3MJUV,1594,AMD Quad-Core Ryzen 7,Radeon RX Vega 10,8,512 GB SSD Storage,15.6,1.63,45042,1
6G9R3PA,529,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.53,50990,27
ASU-XJYCY,1595,AMD Hexa-Core Ryzen 5,Radeon,16,1024 GB SSD Storage,16.0,2.35,53990,47
ASU-GX1F0,1596,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.33,109990,39
ASU-6QD81,323,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.73,33800,23
D560764WIN9S,146,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.79,40500,19
ASU-5Z14S,1597,AMD Hexa-Core Ryzen 5,Radeon,8,1024 GB SSD Storage,16.0,2.18,49990,23
ASU-XMQML,331,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.65,53990,43
81H59PA,1598,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,16.1,3.1,58990,13
82VG00EWIN,1599,AMD Quad-Core Ryzen 5,Radeon 610M,8,512 GB SSD Storage,15.6,1.61,35999,28
ASU-A3NCV,1600,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.91,34250,2
MSI-XR6J6,1601,Intel Core i7 (10th Gen),"Geforce MX330 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.64,66047,40
6F9T7PA,1602,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.11,50941,47
D560384WIN9S,1520,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.42,63999,36
ASU-J7GZ5,1603,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.27,90890,36
IN3530XCMNV001ORS1,517,Intel Core i3 (13th Gen),UHD,8,1024 GB SSD Storage,15.6,1.9,47999,15
82JK00GCIN,1531,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.38,83490,39
67V61PA,1604,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.69,61990,23
6K9C5PA,1605,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.36,64990,11
ASU-BGXN7,1606,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.67,63890,39
841W6PA,693,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.84,25499,4
ASU-4W5K8,1607,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.68,49990,47
832Q9PA,1608,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.75,65500,15
ASU-U1NQD,1609,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.92,75740,5
