Order_ID,Customer_ID,Address_ID,OrderDate,Status
2483,220,270,2025-12-02 15:48:52.354838,Shipped
2484,758,909,2025-12-02 15:48:51.477207,Delivered
2485,356,434,2025-12-02 15:47:43.646533,Delivered
2486,795,956,2025-12-02 15:44:21.110678,Delivered
2487,259,317,2025-12-02 15:45:22.050509,Shipped
2488,231,285,2025-12-02 15:45:33.060649,Shipped
2489,441,532,2025-12-02 15:45:38.716211,Delivered
2490,718,862,2025-12-02 15:43:32.902225,Shipped
2491,284,345,2025-12-02 15:44:56.294140,Delivered
2492,831,1000,2025-12-02 15:45:58.619834,Shipped
2493,236,290,2025-12-02 15:49:12.542471,Delivered
2494,621,748,2025-12-02 15:45:21.078669,Delivered
2495,146,178,2025-12-02 15:47:22.490944,Shipped
2496,622,749,2025-12-02 15:43:59.762896,Shipped
2497,998,1198,2025-12-02 15:43:26.268987,Delivered
2498,946,1133,2025-12-02 15:45:23.343664,Delivered
2499,120,146,2025-12-02 15:43:17.114408,Delivered
2500,905,1084,2025-12-02 15:48:27.209157,Cancelled
2501,924,1107,2025-12-02 15:47:50.156091,Delivered
2502,898,1076,2025-12-02 15:47:52.331998,Shipped
2503,439,530,2025-12-02 15:48:08.102844,Cancelled
2504,637,765,2025-12-02 15:43:34.421435,Delivered
2505,771,925,2025-12-02 15:45:24.596835,Delivered
2506,633,761,2025-12-02 15:44:06.199811,Delivered
2507,769,923,2025-12-02 15:46:21.530505,Processing
2508,251,307,2025-12-02 15:47:02.302840,Shipped
2509,427,516,2025-12-02 15:44:58.398797,Delivered
2510,826,993,2025-12-02 15:48:03.049737,Delivered
2511,55,63,2025-12-02 15:48:00.659122,Processing
2512,901,1080,2025-12-02 15:45:39.331563,Delivered
2513,666,800,2025-12-02 15:46:08.880986,Delivered
2514,532,639,2025-12-02 15:48:43.654243,Delivered
2515,986,1184,2025-12-02 15:47:28.025393,Shipped
2516,980,1177,2025-12-02 15:44:37.946965,Delivered
2517,888,1065,2025-12-02 15:47:02.388147,Delivered
2518,245,301,2025-12-02 15:47:31.624740,Processing
2519,10,12,2025-12-02 15:43:54.400077,Delivered
2520,478,576,2025-12-02 15:44:51.105254,Delivered
2521,638,766,2025-12-02 15:48:45.202262,Delivered
2522,130,157,2025-12-02 15:46:08.524168,Shipped
2523,966,1158,2025-12-02 15:46:08.519778,Shipped
2524,264,322,2025-12-02 15:46:15.092561,Delivered
2525,74,88,2025-12-02 15:43:20.864756,Shipped
2526,518,623,2025-12-02 15:47:37.389801,Shipped
2527,510,614,2025-12-02 15:47:01.545533,Shipped
2528,274,332,2025-12-02 15:47:18.658408,Delivered
2529,766,919,2025-12-02 15:44:16.231763,Delivered
2530,458,552,2025-12-02 15:45:45.266816,Delivered
2531,698,838,2025-12-02 15:46:30.923365,Delivered
2532,618,743,2025-12-02 15:47:54.256655,Delivered
2533,28,33,2025-12-02 15:48:37.362382,Delivered
2534,988,1186,2025-12-02 15:49:07.175861,Delivered
2535,103,125,2025-12-02 15:45:04.274699,Shipped
2536,768,922,2025-12-02 15:45:44.247632,Cancelled
2537,801,962,2025-12-02 15:44:17.257593,Delivered
2538,137,167,2025-12-02 15:45:13.430945,Delivered
2539,636,764,2025-12-02 15:43:40.157484,Delivered
2540,642,772,2025-12-02 15:46:57.213455,Delivered
2541,269,327,2025-12-02 15:44:39.183280,Delivered
2542,813,976,2025-12-02 15:44:58.764553,Shipped
2543,497,600,2025-12-02 15:45:06.364198,Delivered
2544,887,1064,2025-12-02 15:44:16.882695,Shipped
2545,483,582,2025-12-02 15:48:58.391964,Processing
2546,48,56,2025-12-02 15:44:15.258319,Delivered
2547,641,771,2025-12-02 15:47:23.231009,Delivered
2548,424,513,2025-12-02 15:47:16.903532,Delivered
2549,285,346,2025-12-02 15:45:32.005998,Delivered
2550,579,696,2025-12-02 15:43:35.330657,Shipped
2551,856,1028,2025-12-02 15:45:44.206245,Delivered
2552,163,197,2025-12-02 15:43:17.242658,Delivered
2553,554,665,2025-12-02 15:46:22.604247,Delivered
2554,785,945,2025-12-02 15:47:12.809052,Cancelled
2555,77,91,2025-12-02 15:44:10.065685,Delivered
2556,163,197,2025-12-02 15:45:05.254884,Cancelled
2557,90,107,2025-12-02 15:44:33.574452,Delivered
2558,424,513,2025-12-02 15:45:33.134598,Cancelled
2559,476,574,2025-12-02 15:45:22.941896,Delivered
2560,532,639,2025-12-02 15:47:54.608299,Shipped
2561,976,1172,2025-12-02 15:44:35.492922,Shipped
2562,135,165,2025-12-02 15:45:19.337463,Delivered
2563,203,249,2025-12-02 15:44:56.678692,Processing
2564,30,36,2025-12-02 15:47:26.984391,Delivered
2565,238,292,2025-12-02 15:43:53.174164,Processing
2566,397,482,2025-12-02 15:45:40.677235,Delivered
2567,386,469,2025-12-02 15:45:11.200278,Cancelled
2568,51,59,2025-12-02 15:45:00.853279,Delivered
2569,895,1072,2025-12-02 15:45:45.429964,Delivered
2570,179,216,2025-12-02 15:46:56.456127,Processing
2571,145,177,2025-12-02 15:45:55.742362,Shipped
2572,635,763,2025-12-02 15:48:56.041320,Delivered
2573,763,914,2025-12-02 15:47:52.611093,Delivered
2574,660,793,2025-12-02 15:47:17.789886,Delivered
2575,991,1190,2025-12-02 15:44:41.850837,Delivered
2576,676,812,2025-12-02 15:48:40.292499,Delivered
2577,368,447,2025-12-02 15:44:34.470654,Processing
2578,743,890,2025-12-02 15:46:13.232612,Delivered
2579,994,1193,2025-12-02 15:47:23.505916,Processing
2580,602,722,2025-12-02 15:45:47.142164,Delivered
2581,878,1053,2025-12-02 15:44:00.675922,Processing
2582,676,812,2025-12-02 15:47:19.080932,Delivered
2583,71,82,2025-12-02 15:47:04.374239,Processing
2584,247,303,2025-12-02 15:47:56.171725,Shipped
2585,83,99,2025-12-02 15:46:30.685209,Shipped
2586,584,702,2025-12-02 15:45:46.883181,Delivered
2587,971,1166,2025-12-02 15:48:48.257380,Delivered
2588,553,664,2025-12-02 15:45:23.600817,Delivered
2589,758,909,2025-12-02 15:46:14.187499,Cancelled
2590,328,399,2025-12-02 15:48:39.226636,Delivered
2591,141,171,2025-12-02 15:48:48.919984,Delivered
2592,700,840,2025-12-02 15:45:29.962823,Delivered
2593,244,300,2025-12-02 15:48:38.147919,Cancelled
2594,183,223,2025-12-02 15:43:39.810651,Delivered
2595,580,698,2025-12-02 15:47:18.714512,Cancelled
2596,830,998,2025-12-02 15:46:56.110991,Delivered
2597,458,552,2025-12-02 15:46:11.579770,Delivered
2598,981,1178,2025-12-02 15:49:13.236053,Delivered
2599,190,232,2025-12-02 15:43:38.742476,Delivered
2600,354,431,2025-12-02 15:46:42.278291,Delivered
2601,931,1115,2025-12-02 15:43:45.918430,Delivered
2602,13,15,2025-12-02 15:44:50.576866,Delivered
2603,301,365,2025-12-02 15:44:34.480113,Shipped
2604,28,33,2025-12-02 15:46:53.753965,Shipped
2605,775,931,2025-12-02 15:49:04.319552,Processing
2606,950,1139,2025-12-02 15:48:20.511345,Processing
2607,670,805,2025-12-02 15:47:23.270729,Delivered
2608,6,8,2025-12-02 15:45:40.185300,Delivered
2609,560,671,2025-12-02 15:43:43.161691,Shipped
2610,299,362,2025-12-02 15:46:57.406274,Delivered
2611,762,913,2025-12-02 15:48:31.161442,Shipped
2612,274,332,2025-12-02 15:47:36.455973,Shipped
2613,670,804,2025-12-02 15:47:11.964645,Delivered
2614,197,242,2025-12-02 15:44:10.572941,Delivered
2615,644,774,2025-12-02 15:43:48.279200,Delivered
2616,45,53,2025-12-02 15:45:50.967180,Shipped
2617,769,923,2025-12-02 15:49:10.998893,Delivered
2618,709,851,2025-12-02 15:45:17.258024,Processing
2619,123,150,2025-12-02 15:43:27.713903,Delivered
2620,12,14,2025-12-02 15:45:24.499833,Shipped
2621,689,828,2025-12-02 15:43:45.252945,Delivered
2622,465,561,2025-12-02 15:45:29.928846,Delivered
2623,335,409,2025-12-02 15:47:24.074041,Shipped
2624,763,914,2025-12-02 15:49:05.780941,Delivered
2625,36,44,2025-12-02 15:44:17.507233,Shipped
2626,354,431,2025-12-02 15:44:47.190131,Delivered
2627,399,484,2025-12-02 15:48:27.596440,Delivered
2628,303,367,2025-12-02 15:46:52.986355,Delivered
2629,559,670,2025-12-02 15:47:54.306971,Processing
2630,350,425,2025-12-02 15:47:27.152324,Processing
2631,12,14,2025-12-02 15:48:25.271085,Delivered
2632,510,614,2025-12-02 15:44:13.381141,Processing
2633,420,509,2025-12-02 15:44:44.606250,Delivered
2634,839,1009,2025-12-02 15:44:12.280690,Delivered
2635,295,357,2025-12-02 15:46:44.110293,Processing
2636,578,695,2025-12-02 15:43:17.381901,Delivered
2637,260,318,2025-12-02 15:44:50.733837,Processing
2638,982,1179,2025-12-02 15:49:01.156154,Delivered
2639,576,691,2025-12-02 15:44:03.154067,Delivered
2640,135,165,2025-12-02 15:45:15.255136,Processing
2641,241,295,2025-12-02 15:44:45.692609,Cancelled
2642,212,259,2025-12-02 15:46:01.278843,Delivered
2643,773,928,2025-12-02 15:49:13.973458,Delivered
2644,459,553,2025-12-02 15:43:16.111667,Processing
2645,201,246,2025-12-02 15:47:16.658455,Processing
2646,482,581,2025-12-02 15:47:18.377031,Delivered
2647,451,543,2025-12-02 15:46:09.758546,Delivered
2648,487,586,2025-12-02 15:47:27.479632,Delivered
2649,307,373,2025-12-02 15:43:43.041956,Shipped
2650,532,639,2025-12-02 15:47:15.323497,Delivered
2651,293,355,2025-12-02 15:47:29.384253,Shipped
2652,912,1092,2025-12-02 15:46:00.409257,Delivered
2653,371,451,2025-12-02 15:46:52.113693,Shipped
2654,647,778,2025-12-02 15:45:43.647453,Delivered
2655,114,138,2025-12-02 15:47:52.630438,Cancelled
2656,336,410,2025-12-02 15:46:52.110084,Shipped
2657,306,372,2025-12-02 15:48:05.163215,Delivered
2658,24,29,2025-12-02 15:48:42.705927,Delivered
2659,186,227,2025-12-02 15:43:34.729919,Shipped
2660,329,400,2025-12-02 15:45:13.241320,Shipped
2661,306,372,2025-12-02 15:47:56.150600,Delivered
2662,33,39,2025-12-02 15:47:37.060023,Delivered
2663,489,588,2025-12-02 15:46:36.392633,Delivered
2664,114,138,2025-12-02 15:45:55.473001,Cancelled
2665,147,179,2025-12-02 15:46:16.400952,Delivered
2666,280,339,2025-12-02 15:45:31.459832,Delivered
2667,486,585,2025-12-02 15:48:34.487391,Processing
2668,934,1119,2025-12-02 15:44:26.144523,Delivered
2669,650,781,2025-12-02 15:43:19.083674,Cancelled
2670,269,327,2025-12-02 15:46:37.472109,Delivered
2671,388,471,2025-12-02 15:45:10.383451,Delivered
2672,152,185,2025-12-02 15:45:59.232284,Delivered
2673,728,873,2025-12-02 15:43:26.270974,Delivered
2674,432,521,2025-12-02 15:43:55.844352,Delivered
2675,327,398,2025-12-02 15:47:25.231290,Cancelled
2676,900,1079,2025-12-02 15:48:34.259282,Delivered
2677,135,165,2025-12-02 15:45:37.597557,Delivered
2678,420,509,2025-12-02 15:46:54.391544,Delivered
2679,549,658,2025-12-02 15:46:51.271804,Delivered
2680,754,905,2025-12-02 15:46:53.437027,Shipped
2681,784,944,2025-12-02 15:49:12.396000,Processing
2682,524,630,2025-12-02 15:44:11.753654,Shipped
2683,558,669,2025-12-02 15:45:31.091073,Delivered
2684,651,782,2025-12-02 15:43:57.207271,Delivered
2685,259,317,2025-12-02 15:46:25.910739,Delivered
2686,575,690,2025-12-02 15:44:02.574897,Delivered
2687,386,469,2025-12-02 15:45:15.102814,Delivered
2688,627,754,2025-12-02 15:45:24.792886,Processing
2689,201,246,2025-12-02 15:44:58.867277,Processing
2690,360,438,2025-12-02 15:48:22.798027,Delivered
2691,56,64,2025-12-02 15:47:15.861623,Delivered
2692,192,234,2025-12-02 15:49:09.976313,Delivered
2693,365,444,2025-12-02 15:48:37.401820,Delivered
2694,704,844,2025-12-02 15:45:49.328759,Shipped
2695,726,871,2025-12-02 15:46:35.295535,Delivered
2696,924,1107,2025-12-02 15:44:11.171372,Delivered
2697,609,732,2025-12-02 15:48:18.828660,Delivered
2698,678,814,2025-12-02 15:48:59.779709,Delivered
2699,187,228,2025-12-02 15:47:11.891279,Delivered
2700,123,150,2025-12-02 15:44:56.104185,Shipped
2701,180,219,2025-12-02 15:47:11.929292,Processing
2702,768,922,2025-12-02 15:45:56.315544,Delivered
2703,45,53,2025-12-02 15:48:24.222801,Delivered
2704,125,152,2025-12-02 15:45:54.123082,Delivered
2705,544,653,2025-12-02 15:47:05.696216,Processing
2706,84,101,2025-12-02 15:47:34.152374,Delivered
2707,775,931,2025-12-02 15:46:50.313227,Delivered
2708,683,820,2025-12-02 15:45:53.696995,Processing
2709,806,967,2025-12-02 15:48:40.451217,Delivered
2710,528,634,2025-12-02 15:43:27.950047,Processing
2711,993,1192,2025-12-02 15:44:29.921981,Shipped
2712,704,844,2025-12-02 15:45:00.380913,Delivered
2713,168,203,2025-12-02 15:46:16.140049,Delivered
2714,850,1020,2025-12-02 15:45:10.477520,Shipped
2715,523,629,2025-12-02 15:47:33.472268,Cancelled
2716,802,963,2025-12-02 15:43:53.734444,Delivered
2717,889,1066,2025-12-02 15:44:04.025601,Shipped
2718,614,739,2025-12-02 15:43:22.297033,Delivered
2719,34,40,2025-12-02 15:48:40.369525,Cancelled
2720,842,1012,2025-12-02 15:45:03.593168,Cancelled
2721,557,668,2025-12-02 15:43:31.274919,Cancelled
2722,99,119,2025-12-02 15:47:17.716998,Shipped
2723,862,1034,2025-12-02 15:43:46.635619,Delivered
2724,127,154,2025-12-02 15:48:35.514506,Delivered
2725,352,427,2025-12-02 15:48:48.061278,Delivered
2726,503,606,2025-12-02 15:47:29.554372,Delivered
2727,735,881,2025-12-02 15:45:08.760634,Cancelled
2728,828,995,2025-12-02 15:44:54.592185,Delivered
2729,518,623,2025-12-02 15:47:28.458432,Shipped
2730,792,953,2025-12-02 15:44:07.497493,Delivered
2731,568,681,2025-12-02 15:43:40.518716,Delivered
2732,812,974,2025-12-02 15:48:14.439457,Shipped
2733,590,710,2025-12-02 15:46:18.525578,Shipped
2734,22,26,2025-12-02 15:47:14.213823,Delivered
2735,968,1161,2025-12-02 15:44:01.103161,Delivered
2736,134,164,2025-12-02 15:45:14.178350,Cancelled
2737,975,1171,2025-12-02 15:46:39.321032,Delivered
2738,426,515,2025-12-02 15:43:24.187010,Shipped
2739,934,1119,2025-12-02 15:43:33.410545,Delivered
2740,448,540,2025-12-02 15:48:52.616066,Delivered
2741,187,228,2025-12-02 15:45:07.231894,Delivered
2742,35,41,2025-12-02 15:47:17.374514,Cancelled
2743,5,7,2025-12-02 15:44:56.101015,Cancelled
2744,864,1037,2025-12-02 15:47:00.965558,Delivered
2745,201,246,2025-12-02 15:45:58.590089,Delivered
2746,644,774,2025-12-02 15:48:50.345841,Delivered
2747,857,1029,2025-12-02 15:48:31.669254,Delivered
2748,704,844,2025-12-02 15:45:28.745055,Shipped
2749,293,355,2025-12-02 15:48:02.252113,Delivered
2750,526,632,2025-12-02 15:48:16.105514,Delivered
2751,69,80,2025-12-02 15:46:33.749377,Delivered
2752,380,461,2025-12-02 15:47:27.496835,Delivered
2753,863,1036,2025-12-02 15:47:23.226601,Delivered
2754,460,554,2025-12-02 15:47:46.655344,Delivered
2755,864,1037,2025-12-02 15:45:27.987507,Shipped
2756,664,798,2025-12-02 15:46:14.715307,Shipped
2757,994,1193,2025-12-02 15:44:44.853154,Delivered
2758,826,993,2025-12-02 15:46:43.665951,Shipped
2759,846,1016,2025-12-02 15:48:05.443322,Delivered
2760,216,264,2025-12-02 15:45:30.184567,Delivered
2761,539,648,2025-12-02 15:44:03.711606,Delivered
2762,866,1039,2025-12-02 15:46:47.405952,Shipped
2763,187,228,2025-12-02 15:48:22.024385,Delivered
2764,725,870,2025-12-02 15:44:39.727200,Delivered
2765,394,478,2025-12-02 15:46:00.387777,Delivered
2766,922,1104,2025-12-02 15:47:47.502193,Delivered
2767,281,341,2025-12-02 15:48:05.210765,Shipped
2768,648,779,2025-12-02 15:45:22.067048,Delivered
2769,381,462,2025-12-02 15:43:48.670366,Processing
2770,275,333,2025-12-02 15:46:19.358526,Shipped
2771,865,1038,2025-12-02 15:47:12.579762,Delivered
2772,237,291,2025-12-02 15:45:03.732862,Delivered
2773,969,1162,2025-12-02 15:48:02.351174,Delivered
2774,619,744,2025-12-02 15:49:10.594898,Processing
2775,521,627,2025-12-02 15:47:31.137661,Delivered
2776,191,233,2025-12-02 15:47:05.699085,Delivered
2777,90,107,2025-12-02 15:45:27.043712,Cancelled
2778,573,687,2025-12-02 15:46:02.431412,Delivered
2779,34,40,2025-12-02 15:44:02.003618,Cancelled
2780,817,981,2025-12-02 15:46:10.264761,Cancelled
2781,442,533,2025-12-02 15:47:31.057545,Delivered
2782,473,571,2025-12-02 15:45:51.001334,Shipped
2783,192,234,2025-12-02 15:46:29.738521,Shipped
2784,618,743,2025-12-02 15:44:27.494159,Delivered
2785,262,320,2025-12-02 15:46:43.937384,Delivered
2786,280,339,2025-12-02 15:45:34.131399,Delivered
2787,163,197,2025-12-02 15:47:32.373420,Delivered
2788,956,1145,2025-12-02 15:44:29.102156,Processing
2789,467,564,2025-12-02 15:43:47.086579,Delivered
2790,558,669,2025-12-02 15:44:28.860237,Processing
2791,451,543,2025-12-02 15:43:40.056455,Cancelled
2792,698,838,2025-12-02 15:49:08.390192,Cancelled
2793,236,290,2025-12-02 15:45:18.453884,Cancelled
2794,300,363,2025-12-02 15:44:47.845690,Delivered
2795,852,1023,2025-12-02 15:45:10.143358,Delivered
2796,992,1191,2025-12-02 15:43:25.272807,Shipped
2797,39,47,2025-12-02 15:45:53.691360,Processing
2798,239,293,2025-12-02 15:47:06.728114,Delivered
2799,141,171,2025-12-02 15:44:10.131078,Processing
2800,670,804,2025-12-02 15:49:12.832556,Shipped
2801,694,834,2025-12-02 15:44:39.546264,Cancelled
2802,540,649,2025-12-02 15:44:03.508544,Cancelled
2803,340,415,2025-12-02 15:47:31.988447,Shipped
2804,487,586,2025-12-02 15:46:18.830714,Delivered
2805,654,785,2025-12-02 15:45:11.004459,Cancelled
2806,701,841,2025-12-02 15:48:08.241377,Delivered
2807,389,472,2025-12-02 15:49:08.269417,Cancelled
2808,765,916,2025-12-02 15:46:50.571915,Delivered
2809,377,458,2025-12-02 15:47:06.968478,Delivered
2810,671,806,2025-12-02 15:43:41.202412,Delivered
2811,264,322,2025-12-02 15:46:20.903764,Delivered
2812,858,1030,2025-12-02 15:43:39.318713,Delivered
2813,240,294,2025-12-02 15:46:14.664771,Delivered
2814,805,966,2025-12-02 15:43:38.133131,Delivered
2815,642,772,2025-12-02 15:48:18.482242,Cancelled
2816,558,669,2025-12-02 15:45:58.265119,Delivered
2817,881,1057,2025-12-02 15:45:16.644493,Shipped
2818,131,159,2025-12-02 15:47:41.826787,Delivered
2819,999,1200,2025-12-02 15:46:00.869712,Delivered
2820,625,752,2025-12-02 15:48:22.508349,Cancelled
2821,682,819,2025-12-02 15:46:38.753902,Shipped
2822,328,399,2025-12-02 15:47:56.621752,Shipped
2823,559,670,2025-12-02 15:46:22.822450,Processing
2824,108,131,2025-12-02 15:44:29.986676,Delivered
2825,779,937,2025-12-02 15:48:29.369727,Delivered
2826,818,983,2025-12-02 15:47:15.322386,Processing
2827,318,388,2025-12-02 15:48:12.087649,Shipped
2828,548,657,2025-12-02 15:47:05.133913,Delivered
2829,470,567,2025-12-02 15:46:05.700892,Shipped
2830,137,167,2025-12-02 15:48:31.244374,Shipped
2831,633,761,2025-12-02 15:45:55.422433,Delivered
2832,185,226,2025-12-02 15:48:46.462672,Delivered
2833,461,555,2025-12-02 15:45:25.577721,Shipped
2834,474,572,2025-12-02 15:45:51.133651,Shipped
2835,455,549,2025-12-02 15:46:15.991419,Delivered
2836,22,26,2025-12-02 15:45:40.495486,Cancelled
2837,200,245,2025-12-02 15:47:20.488075,Delivered
2838,798,959,2025-12-02 15:47:15.633533,Processing
2839,495,598,2025-12-02 15:45:41.750186,Delivered
2840,717,861,2025-12-02 15:49:02.610209,Shipped
2841,179,217,2025-12-02 15:43:49.639346,Delivered
2842,318,388,2025-12-02 15:44:24.576979,Delivered
2843,486,585,2025-12-02 15:45:39.255968,Cancelled
2844,781,940,2025-12-02 15:44:47.216111,Processing
2845,566,679,2025-12-02 15:47:11.987969,Cancelled
2846,571,684,2025-12-02 15:43:26.856370,Delivered
2847,114,138,2025-12-02 15:48:13.839828,Delivered
2848,808,969,2025-12-02 15:47:53.842193,Shipped
2849,550,661,2025-12-02 15:47:49.096682,Delivered
2850,11,13,2025-12-02 15:46:13.559476,Delivered
2851,653,784,2025-12-02 15:46:51.957188,Shipped
2852,917,1098,2025-12-02 15:47:11.134692,Delivered
2853,668,802,2025-12-02 15:47:39.528270,Delivered
2854,245,301,2025-12-02 15:46:18.609426,Delivered
2855,105,128,2025-12-02 15:47:52.100828,Cancelled
2856,582,700,2025-12-02 15:44:56.190387,Delivered
2857,205,251,2025-12-02 15:45:07.419248,Shipped
2858,263,321,2025-12-02 15:47:07.946358,Delivered
2859,849,1019,2025-12-02 15:46:04.134326,Delivered
2860,351,426,2025-12-02 15:47:07.855785,Delivered
2861,662,796,2025-12-02 15:45:52.733154,Shipped
2862,443,534,2025-12-02 15:45:07.225448,Delivered
2863,280,339,2025-12-02 15:46:03.404929,Shipped
2864,119,144,2025-12-02 15:44:51.560085,Cancelled
2865,602,722,2025-12-02 15:46:25.190217,Delivered
2866,932,1116,2025-12-02 15:43:33.750546,Processing
2867,42,50,2025-12-02 15:45:11.022757,Delivered
2868,426,515,2025-12-02 15:46:10.516721,Delivered
2869,362,440,2025-12-02 15:45:35.758701,Delivered
2870,890,1067,2025-12-02 15:45:10.455224,Shipped
2871,396,481,2025-12-02 15:47:46.170353,Shipped
2872,446,538,2025-12-02 15:48:58.308661,Delivered
2873,390,473,2025-12-02 15:49:02.793625,Shipped
2874,221,271,2025-12-02 15:46:05.613035,Delivered
2875,589,708,2025-12-02 15:47:17.339172,Processing
2876,819,984,2025-12-02 15:46:23.390877,Delivered
2877,202,247,2025-12-02 15:46:03.789693,Delivered
2878,301,365,2025-12-02 15:48:03.302736,Delivered
2879,406,493,2025-12-02 15:48:02.958082,Cancelled
2880,933,1117,2025-12-02 15:48:21.945803,Delivered
2881,17,19,2025-12-02 15:47:39.030305,Delivered
2882,561,672,2025-12-02 15:48:50.358778,Delivered
2883,146,178,2025-12-02 15:46:36.089405,Delivered
2884,969,1163,2025-12-02 15:43:36.922694,Delivered
2885,398,483,2025-12-02 15:48:23.699085,Delivered
2886,535,643,2025-12-02 15:48:54.819496,Delivered
2887,232,286,2025-12-02 15:47:30.894733,Delivered
2888,63,72,2025-12-02 15:45:23.275923,Delivered
2889,465,561,2025-12-02 15:45:01.385338,Shipped
2890,32,38,2025-12-02 15:45:04.122704,Cancelled
2891,862,1034,2025-12-02 15:45:09.478722,Delivered
2892,993,1192,2025-12-02 15:45:14.090227,Delivered
2893,994,1193,2025-12-02 15:46:18.796597,Delivered
2894,606,728,2025-12-02 15:43:59.558571,Delivered
2895,822,988,2025-12-02 15:43:46.395927,Cancelled
2896,193,236,2025-12-02 15:44:51.449523,Processing
2897,659,792,2025-12-02 15:44:06.977614,Delivered
2898,756,907,2025-12-02 15:48:23.091139,Delivered
2899,78,93,2025-12-02 15:47:44.248719,Delivered
2900,615,740,2025-12-02 15:48:54.056920,Delivered
2901,40,48,2025-12-02 15:48:04.980012,Cancelled
2902,176,212,2025-12-02 15:47:54.960014,Delivered
2903,83,99,2025-12-02 15:44:47.911712,Delivered
2904,354,431,2025-12-02 15:46:44.048486,Delivered
2905,709,851,2025-12-02 15:47:23.479815,Shipped
2906,445,537,2025-12-02 15:45:40.630282,Shipped
2907,726,871,2025-12-02 15:48:11.986795,Cancelled
2908,155,188,2025-12-02 15:46:12.321442,Delivered
2909,325,396,2025-12-02 15:46:16.535173,Delivered
2910,28,33,2025-12-02 15:46:56.736267,Delivered
2911,515,620,2025-12-02 15:47:23.721541,Delivered
2912,166,201,2025-12-02 15:45:19.605655,Cancelled
2913,684,821,2025-12-02 15:45:22.289603,Delivered
2914,854,1026,2025-12-02 15:49:03.366492,Delivered
2915,1,1,2025-12-02 15:46:46.111902,Delivered
2916,44,52,2025-12-02 15:45:33.928996,Delivered
2917,282,342,2025-12-02 15:49:04.289639,Cancelled
2918,661,795,2025-12-02 15:48:09.459786,Shipped
2919,876,1051,2025-12-02 15:43:53.771745,Cancelled
2920,833,1002,2025-12-02 15:45:05.951424,Shipped
2921,354,430,2025-12-02 15:45:54.312302,Cancelled
2922,564,676,2025-12-02 15:43:20.074925,Delivered
2923,370,449,2025-12-02 15:47:03.644791,Delivered
2924,570,683,2025-12-02 15:47:31.464806,Delivered
2925,178,214,2025-12-02 15:49:02.280212,Shipped
2926,76,90,2025-12-02 15:45:33.516386,Delivered
2927,514,618,2025-12-02 15:46:15.830488,Delivered
2928,291,353,2025-12-02 15:46:53.516818,Shipped
2929,553,664,2025-12-02 15:48:27.519884,Shipped
2930,248,304,2025-12-02 15:43:20.091325,Delivered
2931,915,1096,2025-12-02 15:46:41.743782,Delivered
2932,801,962,2025-12-02 15:44:05.806452,Shipped
2933,301,364,2025-12-02 15:48:47.974361,Delivered
2934,763,914,2025-12-02 15:45:37.154826,Delivered
2935,105,128,2025-12-02 15:48:36.139574,Delivered
2936,402,487,2025-12-02 15:48:11.897649,Delivered
2937,954,1143,2025-12-02 15:48:11.631371,Delivered
2938,323,394,2025-12-02 15:45:11.560908,Cancelled
2939,745,893,2025-12-02 15:48:27.685333,Shipped
2940,420,509,2025-12-02 15:47:04.459830,Delivered
2941,698,838,2025-12-02 15:46:18.954633,Delivered
2942,258,315,2025-12-02 15:45:24.567647,Shipped
2943,854,1025,2025-12-02 15:46:49.675195,Processing
2944,24,29,2025-12-02 15:46:20.240597,Delivered
2945,795,956,2025-12-02 15:45:31.532562,Delivered
2946,264,322,2025-12-02 15:45:23.592261,Delivered
2947,252,308,2025-12-02 15:47:10.308643,Delivered
2948,194,237,2025-12-02 15:45:29.233294,Cancelled
2949,371,451,2025-12-02 15:47:06.075460,Processing
2950,263,321,2025-12-02 15:45:28.080116,Shipped
2951,107,130,2025-12-02 15:43:35.645010,Delivered
2952,594,714,2025-12-02 15:45:19.629044,Shipped
2953,735,881,2025-12-02 15:47:15.413862,Delivered
2954,654,785,2025-12-02 15:46:51.725370,Cancelled
2955,31,37,2025-12-02 15:47:38.292960,Delivered
2956,6,8,2025-12-02 15:48:33.466521,Delivered
2957,290,351,2025-12-02 15:47:21.465269,Delivered
2958,500,603,2025-12-02 15:43:37.293392,Processing
2959,718,862,2025-12-02 15:44:42.109138,Processing
2960,885,1061,2025-12-02 15:45:58.088277,Delivered
2961,220,270,2025-12-02 15:47:53.034284,Shipped
2962,371,451,2025-12-02 15:44:06.208283,Shipped
2963,122,148,2025-12-02 15:49:08.684412,Processing
2964,161,195,2025-12-02 15:44:48.382961,Shipped
2965,937,1122,2025-12-02 15:44:29.444918,Cancelled
2966,802,963,2025-12-02 15:46:06.145750,Processing
2967,625,752,2025-12-02 15:47:19.574648,Shipped
2968,743,890,2025-12-02 15:46:21.944692,Shipped
2969,847,1017,2025-12-02 15:48:41.648588,Delivered
2970,811,973,2025-12-02 15:45:52.019319,Cancelled
2971,387,470,2025-12-02 15:45:24.026183,Cancelled
2972,352,427,2025-12-02 15:46:57.185247,Delivered
2973,937,1122,2025-12-02 15:44:24.854092,Delivered
2974,556,667,2025-12-02 15:47:12.505586,Delivered
2975,785,945,2025-12-02 15:45:58.872480,Delivered
2976,1,1,2025-12-02 15:46:06.123947,Cancelled
2977,314,382,2025-12-02 15:47:57.920225,Delivered
2978,835,1004,2025-12-02 15:48:45.379740,Shipped
